LFO,YEAR,PAYQTR1,EMP,ESTAB,PAYANN,EMPSZES,state
9111,2014,1424619,126169,838,6285875,251,34
9111,2014,633863,65015,195,2710794,252,34
9111,2014,261161,30266,44,1124697,254,34
9111,2014,417319,44928,23,1896625,260,34
920,2014,1111678,151237,33564,4839655,001,34
920,2014,237733,42227,27061,1217410,212,34
920,2014,167277,27283,4280,727970,220,34
920,2014,117135,18145,1406,498891,230,34
920,2014,122200,15709,547,490162,241,34
920,2014,94016,10858,155,406499,242,34
920,2014,159630,13493,93,597906,251,34
920,2014,59819,4116,12,346587,252,34
920,2014,31115,3372,5,134506,254,34
920,2014,122753,16034,5,419724,260,34
930,2014,5354558,513318,39638,21969574,001,34
930,2014,930702,102305,3366,3885129,241,34
930,2014,293271,38530,22997,1654451,212,34
930,2014,386520,45072,6818,1642545,220,34
930,2014,553150,64791,4766,2368340,230,34
930,2014,703725,70352,1025,2995646,242,34
930,2014,794640,75623,497,3192281,251,34
930,2014,586313,36109,111,2007195,252,34
930,2014,327569,18543,29,1300688,254,34
930,2014,778668,61993,29,2923299,260,34
932,2014,4347321,406512,13339,17853888,001,34
932,2014,87364,11525,5919,402735,212,34
932,2014,130943,16992,2544,541613,220,34
932,2014,225152,30180,2217,923647,230,34
932,2014,366468,46547,1497,1507945,241,34
932,2014,343155,40176,591,1414599,242,34
932,2014,535848,59853,386,2194358,251,34
932,2014,262919,28696,84,1055788,252,34
932,2014,335355,31345,43,1345562,254,34
932,2014,2060117,141198,58,8467641,260,34
933,2014,258802,13806,15,1035814,001,34
933,2014,0,0,0,0,212,34
933,2014,0,0,1,0,220,34
933,2014,0,0,1,0,230,34
933,2014,0,0,0,0,241,34
933,2014,0,0,1,0,242,34
933,2014,0,0,0,0,251,34
933,2014,0,0,4,0,252,34
933,2014,0,0,1,0,254,34
942,2014,6325,0,66,23693,220,34
933,2014,221363,11614,7,895179,260,34
942,2014,0,17183,380,1787127,001,34
942,2014,4295,234,144,16912,212,34
942,2014,14121,895,71,49968,230,34
942,2014,21249,1643,54,72702,241,34
942,2014,0,0,17,0,242,34
942,2014,0,2335,15,225062,251,34
942,2014,0,0,4,0,252,34
942,2014,133522,3221,5,403966,254,34
942,2014,0,0,4,0,260,34
001,2014,686356,83117,6139,2877255,230,35
001,2014,5694401,602632,43748,23629149,001,35
001,2014,329552,41187,22880,1577133,212,35
001,2014,453670,57315,8629,1901735,220,35
001,2014,1039900,122675,4068,4325288,241,35
001,2014,665169,80426,1173,2782172,242,35
001,2014,911303,94824,636,3850140,251,35
001,2014,670736,55255,162,2537809,252,35
910,2014,103937,8910,4418,474550,212,35
001,2014,364346,30008,44,1447874,254,35
001,2014,573369,37825,17,2329743,260,35
910,2014,2679898,253013,12011,10732063,001,35
910,2014,171614,18953,2830,708062,220,35
910,2014,295407,30623,2284,1192891,230,35
910,2014,474162,45505,1501,1906894,241,35
910,2014,322656,34605,500,1321653,242,35
910,2014,514561,52210,341,2087302,251,35
910,2014,484109,35964,105,1782551,252,35
910,2014,233560,18208,26,935743,254,35
910,2014,79892,8035,6,322417,260,35
9111,2014,1263484,157268,16111,5655958,001,35
9111,2014,127671,15828,9094,636859,212,35
9111,2014,166113,20232,3048,710697,220,35
9111,2014,231452,28873,2130,1009793,230,35
9111,2014,310424,41026,1363,1339856,241,35
9111,2014,170444,21941,324,733385,242,35
9111,2014,182732,18119,126,897206,251,35
9111,2014,60192,7814,23,265334,252,35
9111,2014,0,0,1,0,254,35
9111,2014,0,0,2,0,260,35
920,2014,155743,27926,6176,668474,001,35
920,2014,37461,7638,4698,176890,212,35
920,2014,30718,6006,933,127651,220,35
920,2014,26824,4548,352,116295,230,35
920,2014,23757,4089,142,96650,241,35
920,2014,0,0,1,0,254,35
920,2014,11991,2145,32,47777,242,35
920,2014,12002,2007,15,50306,251,35
920,2014,9150,956,3,39468,252,35
920,2014,0,0,0,0,260,35
930,2014,732440,79113,5488,3084300,001,35
930,2014,36195,5076,2803,184755,212,35
930,2014,48485,6656,999,203679,220,35
930,2014,73564,10990,786,310981,230,35
930,2014,133513,18941,625,576055,241,35
930,2014,86011,12896,190,371495,242,35
930,2014,84847,9596,69,340457,251,35
930,2014,52114,4171,12,182314,252,35
930,2014,0,0,2,0,254,35
930,2014,0,0,2,0,260,35
932,2014,606357,65744,3838,2484071,001,35
932,2014,23547,3649,1814,100457,212,35
932,2014,35913,5386,808,148747,220,35
932,2014,58139,7925,575,242669,230,35
932,2014,96211,12885,430,398251,241,35
932,2014,67375,8029,116,280322,242,35
932,2014,81731,10052,70,333662,251,35
932,2014,44304,4390,13,187415,252,35
932,2014,46135,4956,8,193337,254,35
932,2014,0,0,4,0,260,35
933,2014,197469,15299,28,774846,001,35
933,2014,0,0,0,0,212,35
933,2014,0,0,0,0,220,35
933,2014,20665,1748,9,81771,251,35
933,2014,0,0,2,0,230,35
933,2014,0,0,1,0,241,35
933,2014,2983,285,4,12432,242,35
933,2014,15536,1683,5,64152,252,35
933,2014,27448,2688,4,105820,254,35
933,2014,130380,8837,3,508744,260,35
942,2014,59010,4269,96,229437,001,35
942,2014,741,0,53,3622,212,35
942,2014,827,82,11,2899,220,35
942,2014,0,0,10,0,230,35
942,2014,1534,197,6,6330,241,35
942,2014,3709,0,7,15108,242,35
942,2014,14765,1092,6,59436,251,35
942,2014,0,0,1,0,252,35
942,2014,0,0,2,0,254,35
942,2014,0,0,0,0,260,35
001,2014,8714946,800235,59295,36009724,230,36
001,2014,139741188,7858425,536890,492706483,001,36
001,2014,5039591,540265,324463,26225540,212,36
001,2014,5904263,591435,89542,25023685,220,36
001,2014,14528945,1186062,39325,58258683,241,36
001,2014,13666282,901626,13141,51585683,242,36
001,2014,21007133,1150565,7574,74324752,251,36
001,2014,14539680,724951,2105,51031588,252,36
001,2014,14093877,599621,878,45960966,254,36
001,2014,42246471,1363665,567,124285862,260,36
910,2014,77540675,3046805,171219,239117777,001,36
910,2014,1833736,167405,98065,8233243,212,36
001,2014,5261950,618032,20360,21775480,241,37
001,2014,40008913,3560448,219897,155372284,001,37
001,2014,1711696,200502,116438,8262344,212,37
001,2014,2333472,280553,42217,9838737,220,37
001,2014,3280660,390845,28848,13761328,230,37
001,2014,4544410,476696,6984,18215014,242,37
001,2014,6042156,536842,3595,23336044,251,37
001,2014,4411073,319087,920,16044037,252,37
001,2014,3597993,237298,343,13016249,254,37
001,2014,8825503,500593,192,31123051,260,37
910,2014,23805741,1674896,61331,86641732,001,37
910,2014,564588,43456,23085,2491633,212,37
910,2014,922343,91742,13679,3700822,220,37
910,2014,1431908,144890,10657,5761253,230,37
910,2014,2556605,242306,7886,10145453,241,37
910,2014,2759482,153490,222,9606900,254,37
910,2014,2478210,218007,3162,9593915,242,37
910,2014,3830732,293361,1938,14224794,251,37
910,2014,3385364,206232,592,11745781,252,37
910,2014,5876509,281412,110,19371181,260,37
9111,2014,7415849,944854,96888,32764993,001,37
9111,2014,727115,92882,56702,3758358,212,37
9111,2014,940455,118429,17792,4174427,220,37
9111,2014,1192835,155936,11593,5298482,230,37
9111,2014,1642021,230272,7674,7232173,241,37
9111,2014,1144864,143976,2142,4926255,242,37
9111,2014,983107,116291,801,4157227,251,37
9111,2014,367266,47968,139,1605807,252,37
9111,2014,189739,22079,35,795148,254,37
9111,2014,0,0,10,0,260,37
920,2014,830650,120415,21775,3430089,001,37
920,2014,132037,27010,16946,651287,212,37
920,2014,97467,18439,2883,408677,220,37
920,2014,79039,14269,1083,317102,230,37
920,2014,85385,14786,495,366033,241,37
920,2014,115569,17312,258,423189,242,37
920,2014,110053,10666,75,438846,251,37
920,2014,90869,8597,24,392506,252,37
920,2014,0,5057,7,236423,254,37
920,2014,56399,4279,4,196026,260,37
930,2014,2832449,320728,20519,11776904,001,37
910,2014,2174902,193514,29302,8392770,220,36
910,2014,3429323,271662,20080,13279287,230,36
910,2014,6107831,410416,13585,22650324,241,36
910,2014,26787921,450688,213,63498473,260,36
930,2014,156359,17365,10125,810552,212,37
930,2014,187864,24386,3696,799616,220,37
910,2014,6552059,348136,5018,22899924,242,36
910,2014,12030261,525528,3428,39502404,251,36
910,2014,8765011,377139,1085,30477107,252,36
910,2014,9859631,302317,443,30184245,254,36
9111,2014,19123457,1905131,210156,88221977,001,36
9111,2014,1982894,218412,134207,11636918,212,36
9111,2014,2198979,232338,35341,10276285,220,36
9111,2014,2846505,290582,21591,12872467,230,36
9111,2014,4026688,399319,13342,18406003,241,36
9111,2014,2787965,243024,3619,12114790,242,36
9111,2014,2666222,235428,1584,11708230,251,36
9111,2014,1091071,104548,307,4709877,252,36
9111,2014,639958,76793,113,2699336,254,36
9111,2014,883175,104687,52,3798071,260,36
920,2014,2772056,273133,54215,10676576,001,36
920,2014,398763,67611,43162,2023267,212,36
920,2014,299688,43992,6855,1289905,220,36
920,2014,248624,33380,2550,1050501,230,36
920,2014,322315,30498,1036,1201029,241,36
920,2014,296170,24890,357,955797,242,36
920,2014,398680,26732,189,1415287,251,36
920,2014,280406,13751,39,1110549,252,36
920,2014,321874,11946,18,832895,254,36
920,2014,205536,20333,9,797346,260,36
930,2014,20805057,965272,58408,75155617,001,36
930,2014,541810,52105,31507,3053204,212,36
930,2014,2621929,142695,2069,9794675,242,36
930,2014,753768,65245,9803,3108576,220,36
930,2014,1341160,103283,7583,5284481,230,36
930,2014,2626503,182540,5957,10075659,241,36
930,2014,3920464,162828,1085,13662570,251,36
930,2014,3024053,92198,274,9100336,252,36
930,2014,1585402,54978,83,5306350,254,36
930,2014,4389968,109400,47,15769766,260,36
932,2014,17371546,1536546,38973,70953280,001,36
932,2014,247883,30863,15431,1139181,212,36
932,2014,399791,50236,7392,1645122,220,36
932,2014,751816,93303,6873,3123404,230,36
932,2014,1366684,157645,5205,5616416,241,36
932,2014,1348185,139133,2021,5598139,242,36
932,2014,1908774,194753,1256,7711698,251,36
932,2014,1314500,132377,387,5361045,252,36
932,2014,1461991,138414,198,6014953,254,36
932,2014,8571922,599822,210,34743322,260,36
933,2014,1534581,86182,127,6230311,001,36
933,2014,0,0,36,2365,212,36
933,2014,1264,142,22,4880,220,36
933,2014,372,0,6,1539,230,36
933,2014,0,0,1,0,241,36
933,2014,0,0,1,0,242,36
933,2014,17756,1502,7,75072,251,36
933,2014,36236,2952,7,158380,252,36
933,2014,146919,10246,15,627462,254,36
933,2014,1330734,71121,32,5357471,260,36
942,2014,97146,7966,612,398045,230,36
942,2014,593816,45356,3792,2350945,001,36
942,2014,33900,3789,2055,137362,212,36
942,2014,75871,5968,827,306147,220,36
942,2014,78643,5623,199,307999,241,36
942,2014,59560,3689,56,220469,242,36
942,2014,64976,3794,25,249491,251,36
942,2014,28403,1986,6,114294,252,36
942,2014,78102,4927,8,295725,254,36
942,2014,77215,7614,4,321413,260,36
930,2014,293656,39140,2838,1220513,230,37
930,2014,542542,76218,2524,2237493,241,37
930,2014,483914,56962,844,1956879,242,37
930,2014,646638,58751,406,2574796,251,37
930,2014,216916,18125,56,869790,252,37
930,2014,151928,12805,20,639976,254,37
930,2014,152632,16976,10,667289,260,37
932,2014,3945134,414007,18452,16038896,001,37
932,2014,113899,19012,9287,502599,212,37
932,2014,163140,25567,3862,666631,220,37
932,2014,245178,34575,2529,1016269,230,37
932,2014,379041,51615,1697,1574534,241,37
932,2014,292943,38201,547,1195088,242,37
932,2014,425192,53737,349,1750528,251,37
932,2014,285057,34203,98,1161470,252,37
932,2014,307716,33524,45,1243339,254,37
932,2014,1732968,123573,38,6928438,260,37
933,2014,906486,68920,457,3669422,001,37
933,2014,2772,476,160,12088,212,37
933,2014,6420,1286,203,27664,220,37
933,2014,2448,536,45,11623,230,37
933,2014,258,62,3,1050,241,37
933,2014,4171,290,4,16561,242,37
933,2014,16499,1296,7,68544,251,37
933,2014,30747,2420,7,132358,252,37
933,2014,87765,6943,9,350102,254,37
942,2014,15783,704,102,60900,220,37
933,2014,755406,55611,19,3049432,260,37
942,2014,272604,16628,475,1050248,001,37
942,2014,0,0,133,0,212,37
942,2014,35596,1499,103,136086,230,37
942,2014,0,0,81,0,241,37
942,2014,24739,1948,27,103127,242,37
942,2014,29935,2740,19,121309,251,37
942,2014,34854,1542,4,136325,252,37
942,2014,0,0,5,0,254,37
942,2014,0,0,1,0,260,37
001,2014,427793,45968,3365,1889140,230,38
001,2014,4050167,360970,24698,17362523,001,38
001,2014,198457,21860,13033,1070469,212,38
001,2014,275130,30612,4621,1228977,220,38
001,2014,717702,69062,2323,3100343,241,38
001,2014,595931,55515,805,2561936,242,38
001,2014,723115,60417,402,2891290,251,38
001,2014,497297,37079,110,2057842,252,38
001,2014,294368,19332,28,1238259,254,38
001,2014,320374,21125,11,1324267,260,38
001,2014,4169656,492016,36523,17885755,230,39
910,2014,1768819,127043,5427,7341499,001,38
910,2014,55291,3947,2010,253810,212,38
910,2014,87597,7640,1139,381297,220,38
001,2014,50726337,4636844,250535,203868114,001,39
001,2014,1863913,219592,120899,9480393,212,39
001,2014,2775542,341141,51521,11887764,220,39
001,2014,6749891,763463,25257,28305774,241,39
001,2014,6015149,606889,8808,24547230,242,39
001,2014,8662594,809352,5435,34694890,251,39
001,2014,5934647,458549,1334,23347693,252,39
001,2014,4777460,323770,475,17894719,254,39
001,2014,9777485,622072,283,35823896,260,39
910,2014,27994873,2067443,78202,106903071,001,39
910,2014,694484,54748,27688,3158471,212,39
910,2014,3137538,260451,3763,12374342,242,39
910,2014,1228480,124654,18732,5038843,220,39
910,2014,1927856,191057,14164,8049962,230,39
910,2014,3217467,298832,9892,13052480,241,39
910,2014,5135006,413936,2755,19972994,251,39
910,2014,3991294,272448,789,15210777,252,39
910,2014,3433089,189120,279,12295909,254,39
910,2014,5229659,262197,140,17749293,260,39
9111,2014,9939952,1176315,88283,44062088,001,39
9111,2014,645077,79368,45105,3433746,212,39
9111,2014,931858,115364,17367,4220190,220,39
9111,2014,1391367,171950,12726,6249605,230,39
9111,2014,2126314,262066,8688,9396089,241,39
9111,2014,1650958,185531,2710,7091067,242,39
9111,2014,1767513,202449,1392,7643940,251,39
9111,2014,761541,74171,215,3233595,252,39
9111,2014,340837,40897,60,1378203,254,39
9111,2014,324487,44519,20,1415653,260,39
920,2014,1123776,177348,32027,4988439,001,39
920,2014,192966,39108,23810,1207005,212,39
920,2014,157755,32112,5006,684581,220,39
920,2014,129785,25161,1932,550216,230,39
920,2014,140647,24157,810,597054,241,39
920,2014,112290,23214,333,499740,242,39
920,2014,179745,15188,103,741172,251,39
920,2014,93502,6993,19,320727,252,39
920,2014,58782,5564,9,233262,254,39
930,2014,244717,33720,5095,1062445,220,39
920,2014,58304,5851,5,154682,260,39
930,2014,4345886,486207,28276,18185235,001,39
930,2014,191915,23390,13501,1065511,212,39
930,2014,419041,58646,4350,1786850,230,39
930,2014,723719,106845,3511,3032819,241,39
930,2014,608831,74307,1089,2547574,242,39
930,2014,808704,80485,542,3191927,251,39
930,2014,483113,42402,132,2090825,252,39
930,2014,301147,25965,39,1337513,254,39
930,2014,564699,40447,17,2069771,260,39
932,2014,6479997,684080,23197,26648406,001,39
932,2014,135588,22623,10632,594340,212,39
932,2014,200484,34271,5174,828472,220,39
932,2014,286487,43801,3246,1182628,230,39
932,2014,517040,69535,2289,2123356,241,39
932,2014,485997,62153,895,1968900,242,39
932,2014,726483,93892,621,2976022,251,39
932,2014,536411,57553,165,2205367,252,39
932,2014,595468,58761,83,2455873,254,39
932,2014,2996039,241491,92,12313448,260,39
933,2014,725897,36052,37,2611054,001,39
933,2014,0,0,2,0,212,39
933,2014,0,0,3,0,220,39
933,2014,0,0,0,0,230,39
933,2014,0,0,0,0,241,39
933,2014,0,0,0,0,242,39
933,2014,19374,1286,7,79001,251,39
933,2014,59094,4216,12,241926,252,39
942,2014,3872,353,161,21274,212,39
933,2014,0,0,4,0,254,39
933,2014,604297,27567,9,2121049,260,39
942,2014,115956,9399,513,469821,001,39
942,2014,11887,998,144,51734,220,39
942,2014,15120,1401,105,66494,230,39
942,2014,24704,2028,67,103976,241,39
942,2014,19535,1233,18,65607,242,39
942,2014,25769,2116,15,89834,251,39
942,2014,0,0,2,0,252,39
942,2014,0,0,1,0,254,39
942,2014,0,0,0,0,260,39
910,2014,150437,13820,1013,655195,230,38
910,2014,275765,21163,718,1147035,241,38
910,2014,258025,20627,302,1076114,242,38
910,2014,363824,26723,176,1405515,251,38
910,2014,271165,17373,51,1132947,252,38
910,2014,191280,8832,13,796873,254,38
910,2014,115435,6918,5,492713,260,38
9111,2014,1086142,112332,10000,5017449,001,38
9111,2014,79236,8777,5274,448880,212,38
9111,2014,112533,13080,1971,532113,220,38
9111,2014,170581,19074,1410,784544,230,38
9111,2014,260165,28188,949,1188777,241,38
9111,2014,196857,18262,263,879867,242,38
9111,2014,178273,15409,108,766299,251,38
9111,2014,74130,6747,21,347907,252,38
9111,2014,14367,2795,4,69062,254,38
9111,2014,0,0,0,0,260,38
920,2014,90586,12319,3508,452690,001,38
920,2014,19879,4124,2834,138207,212,38
920,2014,15354,2939,457,68191,220,38
920,2014,12869,2028,157,60397,230,38
920,2014,12967,1262,44,50717,241,38
920,2014,9052,801,11,37371,242,38
920,2014,0,0,3,0,251,38
930,2014,314100,30711,2676,1322351,001,38
920,2014,0,0,2,0,252,38
920,2014,0,0,0,0,254,38
920,2014,0,0,0,0,260,38
930,2014,24524,2348,1516,145647,212,38
930,2014,25710,2857,434,112536,220,38
930,2014,38345,4601,324,172361,230,38
930,2014,78162,8233,276,338885,241,38
930,2014,57946,6066,90,258829,242,38
930,2014,43918,4426,29,160403,251,38
930,2014,0,0,7,0,252,38
930,2014,0,0,0,0,254,38
930,2014,0,0,0,0,260,38
932,2014,653875,66989,2655,2664851,001,38
932,2014,15225,2347,1274,65939,212,38
932,2014,24526,3373,512,98325,220,38
932,2014,37103,4854,353,144628,230,38
932,2014,71782,8305,271,296227,241,38
932,2014,66435,8968,127,275315,242,38
932,2014,128449,13116,84,519012,251,38
932,2014,58214,6647,20,235507,252,38
932,2014,47202,5172,8,198344,254,38
932,2014,204939,14207,6,831554,260,38
933,2014,46086,3669,9,187250,001,38
933,2014,0,0,1,0,212,38
933,2014,0,0,0,0,220,38
933,2014,0,0,0,0,230,38
933,2014,0,0,0,0,241,38
933,2014,0,0,2,0,254,38
933,2014,0,0,1,0,242,38
933,2014,0,0,0,0,251,38
933,2014,18710,2135,5,75789,252,38
933,2014,0,0,0,0,260,38
942,2014,90559,7907,423,376433,001,38
942,2014,4291,312,124,17944,212,38
942,2014,9410,723,108,36515,220,38
942,2014,18458,1591,108,72015,230,38
942,2014,18861,1911,65,78702,241,38
942,2014,6888,727,11,31150,242,38
942,2014,0,0,2,0,251,38
942,2014,14556,1349,4,61200,252,38
942,2014,0,0,1,0,254,38
942,2014,0,0,0,0,260,38
001,2014,1332599,159606,11797,5591513,230,40
001,2014,14407261,1359851,92430,58150206,001,40
001,2014,737121,88010,49528,3547836,212,40
001,2014,951657,118078,17851,4019216,220,40
001,2014,2246580,261318,8635,9398106,241,40
001,2014,1707065,179247,2629,6944730,242,40
001,2014,2374144,211212,1433,9642627,251,40
001,2014,1565651,127317,367,5867837,252,40
001,2014,1289575,84134,124,4838957,254,40
001,2014,2202869,130929,66,8299384,260,40
910,2014,554493,56697,4168,2283511,230,40
910,2014,7745751,586953,23326,29907659,001,40
910,2014,210013,16923,8381,919826,212,40
910,2014,342103,36109,5400,1407916,220,40
910,2014,1070593,101536,3340,4367332,241,40
910,2014,819043,70090,1016,3205560,242,40
910,2014,1341278,104073,690,5305214,251,40
910,2014,1020792,79119,224,3787756,252,40
910,2014,881816,50067,74,3222435,254,40
910,2014,1505620,72339,33,5408109,260,40
9111,2014,3037849,353690,38311,13279356,001,40
9111,2014,323020,38207,23197,1596185,212,40
9111,2014,374885,45913,6925,1626041,220,40
9111,2014,457242,57329,4274,1982633,230,40
9111,2014,657417,85165,2815,2864754,241,40
9111,2014,407733,48528,721,1744434,242,40
9111,2014,400179,41932,302,1764739,251,40
9111,2014,196400,20387,61,807293,252,40
9111,2014,127849,8839,13,515401,254,40
9111,2014,0,0,3,0,260,40
920,2014,367808,55336,10545,1540748,001,40
920,2014,68310,13633,7853,325522,212,40
920,2014,54089,10587,1687,227502,220,40
920,2014,45225,7978,621,188418,230,40
920,2014,50576,7475,247,205694,241,40
920,2014,43690,6692,99,174362,242,40
920,2014,34619,3751,28,140888,251,40
930,2014,1745631,187782,12161,7237458,001,40
920,2014,36260,2379,7,150639,252,40
920,2014,0,0,1,0,254,40
920,2014,0,0,2,0,260,40
930,2014,86350,10349,5909,493598,212,40
930,2014,115854,14498,2180,491185,220,40
930,2014,185663,24401,1773,772619,230,40
930,2014,328277,45920,1532,1384660,241,40
930,2014,294745,32894,492,1227408,242,40
930,2014,382486,33997,230,1540137,251,40
930,2014,177277,9504,28,575903,252,40
930,2014,57591,5314,8,230290,254,40
930,2014,117388,10905,9,521658,260,40
932,2014,1086271,137911,7722,4464678,001,40
932,2014,47229,8653,4085,201448,212,40
932,2014,61307,10577,1598,252491,220,40
932,2014,83641,12500,909,338549,230,40
932,2014,128761,19794,656,527895,241,40
932,2014,127596,18879,271,532271,242,40
932,2014,166408,21203,142,692705,251,40
932,2014,82379,11080,33,334326,252,40
932,2014,0,0,18,0,254,40
932,2014,266244,23672,10,1087842,260,40
933,2014,383010,33969,135,1551166,001,40
933,2014,186,0,11,2160,212,40
933,2014,0,0,11,0,220,40
933,2014,646,106,8,2590,230,40
933,2014,4077,555,16,16909,241,40
933,2014,82737,7426,10,323189,254,40
933,2014,12481,1819,24,53013,242,40
933,2014,44677,5509,35,181424,251,40
933,2014,35509,3751,11,143719,252,40
933,2014,202330,14717,9,826667,260,40
942,2014,40941,4210,230,169141,001,40
942,2014,2013,0,92,9097,212,40
942,2014,3052,0,50,12586,220,40
942,2014,5689,595,44,23193,230,40
942,2014,6879,873,29,30862,241,40
942,2014,1777,345,6,7682,242,40
942,2014,4497,747,6,17520,251,40
942,2014,17034,1097,3,68201,252,40
942,2014,0,0,0,0,254,40
942,2014,0,0,0,0,260,40
001,2014,1602128,197476,14594,6907622,230,41
001,2014,15776472,1444041,109875,65714985,001,41
001,2014,819078,103211,60081,4052643,212,41
001,2014,1105304,141687,21346,4802308,220,41
001,2014,2473891,271813,9113,10528709,241,41
001,2014,1870173,185032,2715,7810434,242,41
001,2014,2352068,214995,1460,9601536,251,41
001,2014,1663786,126097,381,6772429,252,41
001,2014,1391148,86683,124,5238534,254,41
001,2014,2498896,117047,61,10000770,260,41
910,2014,8414036,592251,25074,34193185,001,41
910,2014,239471,18129,9775,1110441,212,41
910,2014,385794,36101,5389,1646705,220,41
910,2014,625955,59584,4354,2611450,230,41
910,2014,1125404,97835,3245,4704019,241,41
910,2014,980448,83736,1207,4058555,242,41
910,2014,1418184,115242,774,5681897,251,41
910,2014,1113551,77113,234,4490610,252,41
910,2014,850494,44678,65,3173650,254,41
001,2014,8295256,850294,28159,34871244,241,42
001,2014,62408811,5255409,298297,248560941,001,42
001,2014,2409426,278195,152383,11800073,212,42
001,2014,3328656,393365,59582,14322838,220,42
001,2014,4997056,545823,40336,21293252,230,42
001,2014,7231313,672539,9779,29319162,242,42
001,2014,10130168,865050,5707,40085914,251,42
001,2014,7052174,506126,1480,26474567,252,42
001,2014,6162322,374861,546,22545371,254,42
001,2014,12802440,769156,325,47848520,260,42
910,2014,33078699,2159794,76660,122960873,001,42
910,2014,766832,55181,28185,3339199,212,42
910,2014,1192509,112048,16890,4890821,220,42
910,2014,1983111,182301,13466,8025897,230,42
910,2014,3616221,305530,10095,14534902,241,42
910,2014,3548149,270705,3879,13618340,242,42
910,2014,5908249,446611,2923,22642367,251,42
910,2014,4560114,272416,780,16102071,252,42
910,2014,4147914,203401,299,14408973,254,42
910,2014,7355600,311601,143,25398303,260,42
9111,2014,12336153,1346581,114990,55243425,001,42
9111,2014,929850,110461,61007,4757606,212,42
9111,2014,1281942,152708,23041,5800974,220,42
9111,2014,1842916,187717,1287,8034619,251,42
9111,2014,1861583,212184,15641,8466808,230,42
9111,2014,2808993,314366,10504,12604904,241,42
9111,2014,2033034,215162,3183,9008966,242,42
9111,2014,848964,82640,250,3607567,252,42
9111,2014,436883,42317,61,1721287,254,42
9111,2014,291988,29026,16,1240694,260,42
920,2014,1508444,218633,45180,6568936,001,42
920,2014,286758,57663,35021,1617652,212,42
920,2014,213963,42292,6614,935144,220,42
920,2014,171508,30372,2326,701145,230,42
920,2014,144060,22476,778,591276,241,42
920,2014,136460,19710,285,534494,242,42
920,2014,205788,17598,119,731714,251,42
920,2014,90474,7663,21,367835,252,42
920,2014,99142,6825,10,424859,254,42
920,2014,160291,14034,6,664817,260,42
930,2014,4965915,498380,28685,20705963,001,42
930,2014,206630,24602,13951,1129327,212,42
930,2014,286764,36015,5425,1231999,220,42
930,2014,475234,56128,4137,1998817,230,42
930,2014,840499,102108,3287,3471940,241,42
930,2014,704995,77075,1129,2815682,242,42
930,2014,1008022,87564,578,3949398,251,42
930,2014,568676,38399,114,2397321,252,42
930,2014,429132,31361,45,1856640,254,42
932,2014,327824,48953,7386,1358914,220,42
930,2014,445963,45128,19,1854839,260,42
932,2014,9832443,995644,31798,40486062,001,42
932,2014,195584,29191,13651,855258,212,42
932,2014,483938,63700,4678,2014686,230,42
932,2014,867259,104601,3455,3593618,241,42
932,2014,793834,88774,1286,3288802,242,42
932,2014,1112323,121936,776,4533875,251,42
932,2014,954268,102574,308,3881455,252,42
932,2014,953827,86388,125,3834847,254,42
932,2014,4143586,349527,133,17124607,260,42
933,2014,354231,18177,42,1434684,001,42
933,2014,0,0,25,0,212,42
933,2014,491,0,6,2134,220,42
933,2014,0,0,1,0,230,42
933,2014,0,0,2,0,241,42
933,2014,0,0,0,0,242,42
933,2014,0,0,0,0,251,42
933,2014,0,0,0,0,252,42
933,2014,0,0,1,0,254,42
933,2014,339262,17344,7,1377209,260,42
942,2014,332926,18200,942,1160998,001,42
942,2014,0,0,543,0,212,42
942,2014,25163,0,220,102852,220,42
942,2014,21493,1129,87,85086,230,42
942,2014,17089,1158,38,70060,241,42
942,2014,14841,1113,17,52878,242,42
942,2014,0,0,1,0,260,42
942,2014,0,0,24,0,251,42
942,2014,29678,2434,7,118318,252,42
942,2014,83623,3887,5,254712,254,42
9111,2014,447238,59300,8933,1998466,220,41
910,2014,1674735,59833,31,6715858,260,41
9111,2014,3457209,407826,45955,15459492,001,41
9111,2014,351485,44749,26583,1810003,212,41
9111,2014,606220,81151,6016,2722961,230,41
9111,2014,792712,97061,3305,3506223,241,41
9111,2014,457918,49874,743,1976817,242,41
9111,2014,406322,43287,304,1773823,251,41
9111,2014,214621,17815,53,912324,252,41
9111,2014,126266,9534,14,521662,254,41
9111,2014,54427,5055,4,237213,260,41
920,2014,334630,63242,15453,1480805,001,41
920,2014,87149,19300,12050,431219,212,41
920,2014,70365,14570,2297,303908,220,41
920,2014,47217,9725,753,209088,230,41
920,2014,52301,7734,270,214430,241,41
920,2014,27027,3429,52,108259,242,41
920,2014,24318,3344,22,104085,251,41
920,2014,8994,1610,4,37943,252,41
920,2014,0,0,4,0,254,41
920,2014,0,0,1,0,260,41
930,2014,1194537,155146,13367,5069271,001,41
930,2014,82050,12245,7185,439700,212,41
930,2014,106595,16711,2528,459719,220,41
930,2014,174692,25265,1862,752760,230,41
930,2014,262000,37367,1231,1111004,241,41
930,2014,216838,25199,372,894394,242,41
930,2014,0,0,1,0,260,41
930,2014,203545,22188,151,839106,251,41
930,2014,69915,8842,29,292682,252,41
930,2014,73133,6120,8,257873,254,41
932,2014,2006081,201724,9711,8090153,001,41
932,2014,57300,8608,4394,251739,212,41
932,2014,92726,14677,2154,381002,220,41
932,2014,143894,21172,1564,594734,230,41
