YEAR,state,county,MOVEDNET,FROMABROAD,POP1YR,TODIFFSTATE,FROMDIFFSTATE,POP1YRAGO
2017,21,1,-75.0,29,19184,192,512,19466
2017,21,3,-35.0,75,20451,342,509,20386
2017,21,5,-180.0,21,21619,89,54,21756
2017,21,7,179.0,0,8082,52,199,7900
2017,21,9,-46.0,32,42656,280,725,42673
2017,21,11,-537.0,55,12041,17,136,12610
2017,21,13,26.0,0,27108,584,414,27090
2017,21,15,1069.0,861,126476,3778,4484,124763
2017,21,17,-359.0,8,19772,193,280,20171
2017,21,19,-173.0,91,47949,1794,1713,48075
2017,21,21,858.0,108,29543,488,960,28748
2017,21,23,-200.0,9,8237,211,94,8428
2017,21,25,123.0,16,13092,107,251,12962
2017,21,27,-613.0,80,19709,292,322,20272
2017,21,29,-1051.0,111,77862,803,700,78744
2017,21,31,-410.0,0,12598,102,67,13008
2017,21,33,-161.0,3,12615,185,149,12782
2017,21,35,1657.0,458,38332,613,1462,36300
2017,21,37,-5.0,276,90811,2737,3285,90585
2017,21,39,-191.0,0,4804,177,19,4995
2017,21,41,-185.0,8,10503,228,408,10686
2017,21,43,208.0,157,27096,359,351,26680
2017,21,45,107.0,36,15642,195,494,15486
2017,21,47,-787.0,944,71162,8682,7547,71355
2017,21,49,513.0,58,35455,842,868,35038
2017,21,51,-452.0,24,20453,381,284,20918
2017,21,53,212.0,0,10077,63,110,9865
2017,21,55,-402.0,0,9099,60,85,9460
2017,21,57,239.0,0,6638,30,169,6393
2017,21,59,-1131.0,396,97923,1898,1667,98600
2017,21,61,477.0,7,11982,68,554,11512
2017,21,63,158.0,0,7434,44,3,7276
2017,21,65,125.0,13,14211,75,73,14057
2017,21,67,5738.0,3371,311400,9456,12178,302872
2017,21,69,-460.0,22,14341,377,106,14775
2017,21,71,384.0,32,37040,198,457,36618
2017,21,73,1589.0,445,49507,1003,1238,47446
2017,21,75,-134.0,0,6178,505,160,6292
2017,21,77,84.0,18,8517,233,320,8425
2017,21,79,-226.0,40,17047,208,131,17247
2017,21,81,225.0,29,24488,363,609,24285
2017,21,83,269.0,141,36800,360,345,36425
2017,21,85,32.0,69,25781,262,261,25728
2017,21,87,-288.0,14,10891,160,41,11062
2017,21,89,-225.0,21,35758,795,733,35967
2017,21,91,63.0,0,8634,205,124,8571
2017,21,93,590.0,1148,106381,5868,6401,105063
2017,21,95,-464.0,10,27259,409,142,27719
2017,21,97,506.0,0,18451,134,360,18022
2017,21,99,-386.0,22,18293,135,126,18606
2017,21,101,424.0,86,45758,946,995,45209
2017,21,103,403.0,0,15447,163,172,15060
2017,21,105,139.0,0,4533,25,147,4394
2017,21,107,62.0,49,45465,637,259,45342
2017,21,109,-726.0,0,13147,424,109,13847
2017,21,111,-3890.0,3276,754744,19486,15573,755658
2017,21,113,237.0,422,51001,853,911,50492
2017,21,115,111.0,84,22814,255,313,22692
2017,21,117,668.0,436,161640,4704,5852,160829
2017,21,119,407.0,9,15506,76,211,15096
2017,21,121,-16.0,3,31069,326,470,31095
2017,21,123,247.0,28,13895,30,309,13620
2017,21,125,848.0,24,59284,785,903,58430
2017,21,127,-312.0,7,15672,259,322,15977
2017,21,129,-122.0,0,6610,138,117,6747
2017,21,131,-886.0,28,10567,118,145,11436
2017,21,133,-852.0,27,22766,309,83,23591
2017,21,135,21.0,0,13416,241,263,13414
2017,21,137,206.0,18,24177,216,53,23877
2017,21,139,-233.0,10,9253,67,128,9478
2017,21,141,-498.0,17,26550,555,412,27034
2017,21,143,136.0,66,8207,175,135,8045
2017,21,145,-299.0,47,64471,1637,1445,64646
2017,21,147,-226.0,0,17599,677,442,17829
2017,21,149,114.0,2,9274,51,35,9161
2017,21,151,2023.0,280,87233,1779,2499,85049
2017,21,153,-773.0,7,12588,344,15,13369
2017,21,155,-39.0,47,19197,238,73,19188
2017,21,157,237.0,19,30992,550,492,30842
2017,21,159,6.0,0,12072,375,386,12075
2017,21,161,-143.0,113,17033,362,257,17057
2017,21,163,897.0,101,28073,1425,1784,26979
2017,21,165,40.0,8,6297,56,36,6249
2017,21,167,531.0,94,21126,209,211,20567
2017,21,169,-170.0,0,9877,377,200,10055
2017,21,171,219.0,14,10513,50,134,10280
2017,21,173,649.0,9,27189,157,517,26604
2017,21,175,-65.0,0,13176,120,145,13255
2017,21,177,-100.0,36,30902,281,377,30961
2017,21,179,-125.0,53,44598,739,304,44690
2017,21,181,58.0,12,6987,42,150,6945
2017,21,183,926.0,27,23765,127,594,22834
2017,21,185,85.0,206,63926,1528,1526,63744
2017,21,187,273.0,7,10542,36,53,10263
2017,21,189,-127.0,0,4452,85,0,4579
2017,21,191,-47.0,0,14361,202,313,14449
2017,21,193,-1218.0,228,26984,455,117,27943
2017,21,195,180.0,146,61078,908,1065,60613
2017,21,197,-244.0,14,12199,328,137,12423
2017,21,199,-627.0,38,63303,1288,1095,63922
2017,21,201,-72.0,0,2135,13,6,2207
2017,21,203,-698.0,10,16678,407,48,17366
2017,21,205,786.0,52,24079,431,647,23386
2017,21,207,-233.0,15,17542,170,47,17762
2017,21,209,-188.0,174,51703,1073,1156,51695
2017,21,211,502.0,246,45372,561,1009,44757
2017,21,213,-370.0,8,17668,415,190,18024
2017,21,215,625.0,105,17837,123,214,17104
2017,21,217,495.0,176,25147,197,722,24632
2017,21,219,-65.0,58,12187,319,336,12031
2017,21,221,195.0,3,14123,357,288,13928
2017,21,223,-381.0,0,8558,243,110,8951
2017,21,225,570.0,8,14773,340,1015,14277
2017,21,227,5761.0,840,122173,2864,4812,116022
2017,21,229,-802.0,2,11924,442,163,12676
2017,21,231,-217.0,8,20515,159,179,20720
2017,21,233,-485.0,14,13008,207,64,13479
2017,21,235,492.0,93,35515,528,697,34894
2017,21,237,255.0,0,7154,44,104,6913
2017,21,239,-747.0,117,25518,285,299,26153
2017,22,1,-784.0,178,61587,414,635,62238
2017,22,3,0.0,110,25330,655,550,25313
2017,22,5,-245.0,165,117310,2057,2329,117721
2017,22,7,-78.0,11,22657,132,370,22729
2017,22,9,36.0,50,40602,198,121,40422
2017,22,11,555.0,227,36267,689,890,35546
2017,22,13,-116.0,14,13615,210,182,13721
2017,22,15,2669.0,670,123986,3354,5266,120721
2017,22,17,-6895.0,543,248162,8264,3255,254110
2017,22,19,562.0,373,196172,3877,4302,195407
2017,22,21,414.0,31,9965,92,66,9550
2017,22,23,-639.0,11,6714,118,53,7355
2017,22,25,478.0,6,9966,26,140,9474
2017,22,27,248.0,34,16093,57,129,15817
2017,22,29,-33.0,10,19999,432,295,20022
2017,22,31,405.0,34,26831,307,253,26401
2017,22,33,4897.0,1500,440882,9021,10225,434447
2017,22,35,811.0,0,7252,135,237,6441
2017,22,37,337.0,0,19322,193,174,18963
2017,22,39,51.0,371,33062,190,205,32600
2017,22,41,177.0,33,20111,167,103,19864
2017,22,43,-408.0,106,22142,458,665,22468
2017,22,45,-341.0,330,72223,591,619,72377
2017,22,47,1063.0,26,32924,224,524,31973
2017,22,49,483.0,0,15880,51,188,15397
2017,22,51,-2835.0,1634,431744,7367,6470,433354
2017,22,53,115.0,0,31000,428,242,30870
2017,22,55,2701.0,1024,234838,5095,5276,231199
2017,22,57,-302.0,322,96941,750,785,96881
2017,22,59,-19.0,11,14704,0,164,14712
2017,22,61,775.0,75,46836,1214,1395,45950
2017,22,63,-268.0,255,135417,1876,2223,135362
2017,22,65,119.0,29,11437,278,145,11290
2017,22,67,-421.0,0,26068,431,203,26378
2017,22,69,1020.0,136,38583,711,884,37487
2017,22,71,-6010.0,2617,383710,13362,11911,387365
2017,22,73,-565.0,251,154280,3870,2047,154573
2017,22,75,-913.0,86,23120,831,952,23982
2017,22,77,195.0,87,22117,187,190,21835
2017,22,79,-93.0,98,130377,2202,1951,130538
2017,22,81,119.0,18,8613,38,4,8476
2017,22,83,-583.0,9,20410,157,182,20982
2017,22,85,-226.0,10,23874,442,170,24094
2017,22,87,941.0,214,44414,647,418,43355
2017,22,89,-998.0,266,52217,616,628,52946
2017,22,91,99.0,0,10437,39,94,10417
2017,22,93,-123.0,2,21232,70,90,21340
2017,22,95,-382.0,60,43187,523,535,43521
2017,22,97,-1715.0,89,82555,1010,547,84169
2017,22,99,-1452.0,248,53037,740,325,54278
2017,22,101,-690.0,293,51917,973,349,52345
2017,22,103,168.0,647,246322,6044,5076,245287
2017,22,105,3171.0,204,127350,1524,2003,123981
2017,22,107,-82.0,0,4687,8,79,4769
2017,22,109,265.0,269,111582,1329,1817,111230
2017,22,111,-187.0,0,22332,160,103,22503
2017,22,113,569.0,90,58965,1030,702,58298
2017,22,115,-1850.0,815,51051,5939,4892,51724
2017,22,117,5.0,72,45802,1321,1144,45840
2017,22,119,-413.0,77,39491,592,303,39819
2017,22,121,535.0,25,25108,460,652,24717
2017,22,123,-60.0,5,11172,340,165,11310
2017,22,125,-538.0,33,15173,208,110,15674
2017,22,127,-64.0,10,14554,243,298,14601
2017,23,1,-189.0,355,106115,1818,2010,105949
2017,23,3,379.0,125,68197,895,1541,67693
2017,23,5,-882.0,1685,286589,9292,9300,285812
2017,23,7,45.0,42,30002,836,756,29915
2017,23,9,-212.0,338,53816,1293,1020,53690
2017,23,11,319.0,384,119938,1891,2343,119235
2017,23,13,-355.0,108,39307,842,895,39554
2017,23,15,-489.0,121,33803,617,604,34175
2017,23,17,-244.0,91,56768,1579,1297,56921
2017,23,19,3665.0,347,150786,2887,4089,146774
2017,23,21,-658.0,19,16820,636,182,17459
2017,23,23,-355.0,64,34780,894,525,35071
2017,23,25,-863.0,45,50605,890,854,51423
2017,23,27,174.0,234,38967,663,1044,38559
2017,23,29,6.0,81,31565,538,549,31478
2017,23,31,2294.0,377,199642,6162,7329,196971
2017,24,1,84.0,168,71898,1783,1572,71604
2017,24,3,-3703.0,3049,558206,21025,17629,559231
2017,24,5,590.0,6222,819717,17097,14304,814660
2017,24,9,-703.0,475,90163,2807,2220,90086
2017,24,11,-103.0,15,32519,771,347,32450
2017,24,13,-1258.0,234,165806,3441,1978,166263
2017,24,15,354.0,314,101400,3510,3422,101239
2017,24,17,-1019.0,479,153916,4840,4207,154389
2017,24,19,-285.0,25,31974,711,481,32376
2017,24,21,-1356.0,1144,243367,7739,6208,243443
2017,24,23,445.0,25,29259,445,771,28768
2017,24,25,-956.0,947,247040,5472,5208,246893
2017,24,27,-2347.0,2323,308935,9990,7544,309455
2017,24,29,472.0,67,19477,392,896,19426
2017,24,31,-6551.0,17896,1027192,38955,34436,1017375
2017,24,33,3649.0,7829,894413,25240,30655,884677
2017,24,35,959.0,460,48505,543,769,47142
2017,24,37,1061.0,571,109589,4629,4227,108090
2017,24,39,1436.0,29,25546,535,692,24156
2017,24,41,378.0,104,37117,662,1036,36753
2017,24,43,-713.0,439,147989,5375,3222,147907
2017,24,45,1865.0,473,100832,3297,3199,98800
2017,24,47,-1139.0,133,51097,2450,1159,51774
2017,24,510,-6507.0,3954,611962,18792,14325,613737
2017,25,1,-2240.0,1099,212305,4484,3566,213446
2017,25,3,251.0,677,126680,3041,3184,125762
2017,25,5,2497.0,2521,551693,9501,7827,547317
2017,25,7,-69.0,5,17171,476,563,17235
2017,25,9,-3468.0,5574,767920,16889,10465,766644
2017,25,11,-408.0,285,70296,1751,1176,70444
2017,25,13,323.0,2496,464391,9883,7593,462461
2017,25,15,5163.0,1547,160136,4084,5681,153480
2017,25,17,-11806.0,22923,1565071,46628,40022,1554218
2017,25,19,-159.0,63,10805,599,230,10901
2017,25,21,-3770.0,7066,686947,17779,13995,683799
2017,25,23,-3158.0,2943,503679,7779,5764,504009
2017,25,25,-1828.0,15215,771702,25289,28974,758747
2017,25,27,-4551.0,5917,809960,18404,12338,809430
2017,26,1,-179.0,32,10352,110,155,10499
2017,26,3,193.0,16,9217,38,161,9008
2017,26,5,-1261.0,101,112922,1344,782,114089
2017,26,7,-491.0,48,28484,669,271,28927
2017,26,9,135.0,48,22929,90,323,22746
2017,26,11,-335.0,19,15102,185,53,15418
2017,26,13,222.0,6,8514,103,137,8286
2017,26,15,-528.0,126,58828,559,536,59230
2017,26,17,-556.0,153,104417,1095,935,104820
2017,26,19,164.0,78,17275,182,397,17033
2017,26,21,-1001.0,778,153135,4098,5324,153358
2017,26,23,-183.0,203,42986,694,685,42966
2017,26,25,-1306.0,421,132663,2882,1867,133548
2017,26,27,155.0,86,50915,1419,1582,50674
2017,26,29,-76.0,54,25903,563,345,25925
2017,26,31,-33.0,21,25297,532,391,25309
2017,26,33,-137.0,99,37505,713,746,37549
2017,26,35,53.0,45,30305,343,473,30207
2017,26,37,-635.0,179,76327,1000,1047,76783
2017,26,39,-201.0,54,13680,174,122,13827
2017,26,41,-254.0,67,36160,682,501,36347
2017,26,43,33.0,21,25411,665,636,25357
2017,26,45,581.0,649,107230,1837,1414,106025
2017,26,47,-276.0,49,32591,468,501,32818
2017,26,49,-4739.0,705,406319,6993,4517,410353
2017,26,51,-197.0,22,25063,266,125,25238
2017,26,53,-72.0,31,15492,409,286,15533
2017,26,55,552.0,114,90244,1567,1752,89578
2017,26,57,-400.0,83,41040,483,349,41357
2017,26,59,-366.0,108,45272,1077,1271,45530
2017,26,61,860.0,453,35987,1176,1208,34674
2017,26,63,-428.0,38,31442,304,187,31832
2017,26,65,8331.0,2970,283096,7193,7420,271810
2017,26,67,-342.0,78,63214,562,524,63478
2017,26,69,-199.0,58,25166,411,861,25324
2017,26,71,-45.0,8,11205,206,267,11242
2017,26,73,3194.0,577,69978,1628,1214,66207
2017,26,75,572.0,377,157260,1902,1721,156315
2017,26,77,5277.0,1310,256971,5421,6026,250384
2017,26,79,110.0,40,17143,258,247,17004
2017,26,81,2391.0,3483,627707,10268,10470,621982
2017,26,83,3.0,2,2116,6,25,2111
2017,26,85,-416.0,6,11581,266,146,11991
2017,26,87,-813.0,208,87352,806,709,87957
2017,26,89,-55.0,47,21282,454,423,21290
2017,26,91,600.0,203,97612,1638,1418,96861
2017,26,93,-1717.0,329,185107,2250,1626,186495
2017,26,95,74.0,5,6381,34,48,6302
2017,26,97,-83.0,67,10783,230,123,10799
2017,26,99,-886.0,3701,854689,9159,6760,851884
2017,26,101,115.0,88,24300,294,471,24097
2017,26,103,1125.0,207,66567,1440,1811,65235
2017,26,105,298.0,62,28522,520,401,28162
2017,26,107,865.0,134,42787,756,382,41788
2017,26,109,507.0,36,23195,603,697,22652
2017,26,111,-354.0,622,82719,1354,1235,82451
2017,26,113,-334.0,15,14806,327,212,15125
2017,26,115,-284.0,258,148026,3160,2662,148052
2017,26,117,-383.0,114,62299,659,717,62568
2017,26,119,187.0,24,9255,16,185,9044
2017,26,121,513.0,297,171014,2141,1685,170204
2017,26,123,-366.0,94,47418,696,714,47690
2017,26,125,-8009.0,11334,1227626,22917,17593,1224390
2017,26,127,351.0,113,26055,374,509,25591
2017,26,129,65.0,38,20809,277,140,20706
2017,26,131,-49.0,9,6054,55,76,6094
2017,26,133,-262.0,34,22998,324,333,23226
2017,26,135,85.0,26,8205,89,81,8094
2017,26,137,-255.0,16,23991,507,235,24230
2017,26,139,3950.0,870,276709,3262,4298,271945
2017,26,141,-201.0,18,12799,153,150,12982
2017,26,143,388.0,23,23706,350,493,23295
2017,26,145,-673.0,639,191610,2137,1874,191644
2017,26,147,901.0,268,158219,2176,2205,157050
2017,26,149,176.0,22,60163,1186,1356,59965
2017,26,151,-177.0,64,41108,451,335,41221
2017,26,153,-323.0,21,8076,467,117,8381
2017,26,155,-916.0,61,67888,822,760,68743
2017,26,157,-47.0,80,53005,757,582,52972
2017,26,159,-1450.0,286,74286,1077,1067,75450
2017,26,161,5441.0,6400,358216,14340,14716,346585
2017,26,163,-21451.0,8494,1740518,24603,20026,1754025
2017,26,165,-117.0,44,32498,262,256,32571
2017,27,1,-165.0,31,15727,133,141,15861
2017,27,3,-2069.0,964,340222,5739,4097,341327
2017,27,5,-358.0,289,33193,773,487,33262
2017,27,7,649.0,111,45179,816,739,44419
2017,27,9,396.0,66,38667,710,839,38205
2017,27,11,-130.0,10,4994,163,81,5114
2017,27,13,1554.0,328,65036,1191,1765,63154
2017,27,15,-396.0,40,24993,240,540,25349
2017,27,17,26.0,24,35078,460,256,35028
2017,27,19,-381.0,320,97578,2938,1513,97639
2017,27,21,-256.0,34,28520,578,287,28742
2017,27,23,233.0,14,11849,127,214,11602
2017,27,25,382.0,47,53761,1215,601,53340
2017,27,27,-635.0,206,61054,4259,2854,61483
2017,27,29,-111.0,25,8676,62,135,8762
2017,27,31,-89.0,61,5242,52,87,5270
2017,27,33,180.0,51,11273,265,210,11042
2017,27,35,-140.0,67,62792,1104,1265,62865
2017,27,37,-3379.0,2292,409885,9038,6756,411104
2017,27,39,308.0,25,20230,170,199,19897
2017,27,41,366.0,41,36466,507,435,36059
2017,27,43,-148.0,21,13838,257,81,13965
2017,27,45,-535.0,44,20634,332,288,21125
2017,27,47,-372.0,81,30321,601,235,30612
2017,27,49,-60.0,133,45623,945,879,45550
2017,27,51,-135.0,6,5842,83,103,5971
2017,27,53,-3723.0,10299,1209112,32978,32325,1202609
2017,27,55,-370.0,24,18604,777,469,18950
2017,27,57,-131.0,34,20591,740,382,20688
2017,27,59,485.0,76,38150,443,258,37589
2017,27,61,749.0,41,44778,509,484,43988
2017,27,63,-68.0,26,9977,275,170,10019
2017,27,65,238.0,31,15816,117,147,15547
2017,27,67,-505.0,92,42017,941,636,42430
2017,27,69,-138.0,14,4345,178,75,4469
2017,27,71,-196.0,18,12698,200,279,12876
2017,27,73,10.0,48,6787,88,110,6729
2017,27,75,-159.0,7,10435,284,161,10587
2017,27,77,17.0,0,3813,40,67,3796
2017,27,79,-480.0,104,27432,569,490,27808
2017,27,81,-45.0,0,5649,228,200,5694
2017,27,83,-26.0,64,25378,601,524,25340
2017,27,85,-907.0,23,35362,525,291,36246
2017,27,87,49.0,3,5400,22,45,5348
2017,27,89,1.0,17,9281,107,131,9263
2017,27,91,-72.0,61,19870,575,415,19881
2017,27,93,181.0,147,22798,205,143,22470
2017,27,95,-51.0,29,25324,203,185,25346
2017,27,97,-565.0,52,32576,306,207,33089
2017,27,99,114.0,335,38963,743,1010,38517
2017,27,101,57.0,34,8294,203,87,8203
2017,27,103,1002.0,53,33137,452,652,32082
2017,27,105,-921.0,99,21562,626,470,22396
2017,27,107,-211.0,1,6508,339,160,6718
2017,27,109,-1681.0,1640,149971,4399,3713,150012
2017,27,111,-64.0,64,57007,1049,975,57007
2017,27,113,-2.0,12,14045,257,411,14035
2017,27,115,-314.0,44,28795,642,411,29065
2017,27,117,220.0,67,9134,231,443,8847
2017,27,119,-408.0,93,31126,1462,970,31441
2017,27,121,-40.0,7,10814,60,107,10847
2017,27,123,580.0,4659,530594,11847,12948,525589
2017,27,125,-72.0,0,3948,68,17,4020
2017,27,127,-493.0,24,15270,152,107,15739
2017,27,129,83.0,20,14630,144,141,14527
2017,27,131,433.0,361,64639,1074,1619,63845
2017,27,133,322.0,12,9280,468,655,8946
2017,27,135,-355.0,28,15364,398,188,15691
2017,27,137,1095.0,478,198315,3994,3739,196742
2017,27,139,-871.0,561,139715,2353,2010,140025
2017,27,141,-759.0,145,90798,1545,1325,91412
2017,27,143,39.0,49,14706,143,224,14618
2017,27,145,4112.0,1019,153491,2399,3054,148360
2017,27,147,-188.0,133,36149,747,824,36204
2017,27,149,188.0,127,9646,268,276,9331
2017,27,151,-78.0,37,9314,130,120,9355
2017,27,153,-207.0,83,24160,345,291,24313
2017,27,155,-73.0,3,3335,161,90,3405
2017,27,157,-275.0,47,21250,225,195,21478
2017,27,159,-95.0,35,13412,276,131,13472
2017,27,161,85.0,22,18741,405,295,18634
2017,27,163,-2525.0,959,248073,6136,4066,249639
2017,27,165,-270.0,18,10840,156,35,11092
2017,27,167,10.0,4,6305,227,319,6291
2017,27,169,775.0,266,50414,2173,2028,49383
2017,27,171,-858.0,232,129509,1761,1291,130135
2017,27,173,-106.0,13,9797,165,116,9890
2017,28,1,-2210.0,650,31227,1304,372,32735
2017,28,3,603.0,68,36900,427,1172,36223
2017,28,5,-239.0,22,12541,439,50,12765
2017,28,7,404.0,15,18472,153,312,18086
2017,28,9,-58.0,0,8260,58,132,8321
2017,28,11,-609.0,21,32717,365,384,33296
2017,28,13,-136.0,0,14497,13,45,14633
2017,28,15,-662.0,19,10147,248,69,10790
2017,28,17,-222.0,13,17116,44,148,17325
2017,28,19,-210.0,0,8271,92,86,8418
2017,28,21,-110.0,34,8967,147,124,9017
2017,28,23,-292.0,63,15835,36,141,16062
2017,28,25,-137.0,6,19643,208,306,19774
2017,28,27,-608.0,0,23877,526,515,24406
2017,28,29,-206.0,62,28432,237,318,28589
2017,28,31,19.0,37,18907,77,55,18851
2017,28,33,1926.0,489,171115,6696,7537,168971
2017,28,35,-2147.0,366,74798,2795,1713,76590
2017,28,37,-217.0,41,7676,113,46,7852
2017,28,39,221.0,8,23309,521,372,23080
2017,28,41,616.0,0,13729,225,141,13118
2017,28,43,-193.0,20,21265,311,333,21564
2017,28,45,53.0,88,45777,1205,1636,45563
2017,28,47,3538.0,1061,198134,10660,11465,193668
2017,28,49,-2291.0,527,240197,5166,3969,241650
2017,28,51,-477.0,61,18015,235,86,18469
2017,28,53,-406.0,0,8550,381,5,8956
2017,28,55,138.0,0,1281,18,11,1143
2017,28,57,856.0,26,23126,166,205,22252
2017,28,59,-2444.0,317,139858,4098,2829,142110
2017,28,61,-394.0,3,16400,325,89,16739
2017,28,63,-95.0,0,7190,0,23,7285
2017,28,65,-174.0,0,11502,95,67,11705
2017,28,67,-1069.0,8,67242,1101,251,68282
2017,28,69,35.0,0,9948,235,127,9919
2017,28,71,2560.0,205,52149,2695,3885,49686
2017,28,73,2828.0,97,59734,1424,1671,56732
2017,28,75,435.0,140,77437,2347,2346,76898
2017,28,77,70.0,7,12521,111,116,12456
2017,28,79,-160.0,35,22637,155,285,22760
2017,28,81,-1303.0,234,83757,1713,1131,84740
2017,28,83,-628.0,84,29816,828,343,30296
2017,28,85,-882.0,14,34157,1148,297,34994
2017,28,87,-980.0,145,58814,2329,1644,59684
2017,28,89,1147.0,242,101091,2656,2256,99781
2017,28,91,326.0,22,25121,334,579,24765
2017,28,93,-448.0,38,35689,615,459,36066
2017,28,95,-336.0,37,35519,433,166,35815
2017,28,97,15.0,31,10217,226,165,10171
2017,28,99,-317.0,0,29042,221,361,29297
2017,28,101,15.0,7,21308,486,117,21338
2017,28,103,-334.0,46,10819,223,219,11131
2017,28,105,1788.0,346,48824,2045,2521,46635
2017,28,107,-967.0,14,33831,646,124,34684
2017,28,109,660.0,0,54467,1443,1964,53893
2017,28,111,-323.0,36,11938,162,268,12226
2017,28,113,639.0,38,39292,520,1127,38592
2017,28,115,612.0,37,30595,482,741,30022
2017,28,117,482.0,1,25125,69,247,24633
2017,28,119,-384.0,1,7457,75,143,7808
2017,28,121,1474.0,416,148277,3837,3134,146265
2017,28,123,-407.0,43,28067,159,423,28422
2017,28,125,-203.0,0,4604,82,8,4807
2017,28,127,39.0,17,26987,317,290,26932
2017,28,129,-230.0,25,15949,18,13,16154
2017,28,131,-827.0,19,17815,167,305,18628
2017,28,133,-336.0,23,26557,451,230,26761
2017,28,135,418.0,0,14474,635,1228,14056
2017,28,137,405.0,25,28038,453,414,27630
2017,28,139,-151.0,14,21719,298,414,21874
2017,28,141,-848.0,80,19255,729,184,20023
2017,28,143,441.0,43,10187,292,191,9773
2017,28,145,-777.0,0,27869,453,336,28614
2017,28,147,290.0,0,14396,228,472,14161
2017,28,149,-677.0,122,46848,866,619,47352
2017,28,151,-1068.0,90,47145,1478,816,48113
2017,28,153,-202.0,21,20185,489,61,20357
2017,28,155,204.0,0,9744,33,237,9560
2017,28,157,103.0,12,8981,112,83,8866
2017,28,159,-319.0,35,18326,372,53,18624
2017,28,161,76.0,12,12235,126,267,12195
2017,28,163,670.0,255,27186,404,1197,26386
2017,29,1,185.0,269,25218,659,1053,24789
2017,29,3,108.0,11,17181,252,396,17073
2017,29,5,-208.0,10,5279,105,110,5477
2017,29,7,1002.0,77,25547,107,388,24488
2017,29,9,120.0,111,34930,1043,1003,34607
2017,29,11,-26.0,7,11803,132,201,11851
2017,29,13,-4.0,2,16291,456,349,16265
2017,29,15,113.0,14,18804,166,579,18644
2017,29,17,-360.0,0,12200,15,34,12550
2017,29,19,1029.0,1430,172533,7836,6759,170091
2017,29,21,-229.0,240,88048,2306,1722,87659
2017,29,23,-699.0,34,42471,1023,852,43109
2017,29,25,-21.0,16,8985,134,99,8991
2017,29,27,392.0,68,44274,521,673,43787
2017,29,29,763.0,34,44522,579,1526,43762
2017,29,31,1192.0,462,77006,1794,1792,75305
2017,29,33,103.0,22,8721,76,185,8596
2017,29,35,46.0,53,6238,14,129,6139
2017,29,37,-1769.0,38,100832,2772,2133,102692
2017,29,39,-208.0,16,13679,179,346,13898
2017,29,41,-45.0,6,7504,54,4,7517
2017,29,43,392.0,71,81704,1484,1867,81182
2017,29,45,163.0,42,6734,40,162,6537
2017,29,47,2443.0,700,233380,6470,7525,230543
2017,29,49,-41.0,39,20240,441,428,20269
2017,29,51,474.0,171,75881,1424,1064,75215
2017,29,53,-14.0,18,17392,210,242,17386
2017,29,55,-466.0,41,24034,241,416,24491
2017,29,57,207.0,39,7512,139,184,7292
2017,29,59,56.0,0,16208,219,240,16142
2017,29,61,-137.0,4,8201,318,258,8365
2017,29,63,601.0,8,12485,165,372,11867
2017,29,65,552.0,42,15409,76,349,14891
2017,29,67,165.0,70,13269,181,352,13034
2017,29,69,233.0,84,30426,344,662,30117
2017,29,71,-1043.0,92,101343,1000,877,102298
2017,29,73,116.0,5,14579,175,107,14454
2017,29,75,-175.0,9,6588,76,34,6755
2017,29,77,4547.0,1250,283467,7602,7760,277194
2017,29,79,176.0,37,9965,104,112,9787
2017,29,81,-334.0,16,8490,271,227,8809
2017,29,83,-324.0,79,21623,580,192,21868
2017,29,85,59.0,0,9300,137,118,9241
2017,29,87,-63.0,5,4435,192,79,4493
2017,29,89,-424.0,10,10053,103,98,10486
2017,29,91,-698.0,49,39583,932,356,40149
2017,29,93,230.0,0,10198,99,136,9974
2017,29,95,-7640.0,2166,679034,23788,19791,684885
2017,29,97,-470.0,180,117238,3194,3179,117637
2017,29,99,-342.0,257,220102,2475,2087,220219
2017,29,101,1234.0,947,53193,2477,2381,50904
2017,29,103,-411.0,5,3928,265,72,4334
2017,29,105,555.0,100,35016,611,541,34478
2017,29,107,295.0,103,32252,271,745,31854
2017,29,109,727.0,57,37648,375,1102,36866
2017,29,111,457.0,6,9984,232,410,9514
2017,29,113,-1801.0,4,54139,1181,221,55973
2017,29,115,-641.0,14,12151,285,49,12781
2017,29,117,103.0,11,14750,80,248,14632
2017,29,119,160.0,28,22380,956,983,22155
2017,29,121,-753.0,19,15185,207,72,15935
2017,29,123,190.0,0,12107,170,285,11917
2017,29,125,291.0,15,8915,151,161,8612
2017,29,127,-146.0,18,28328,599,690,28474
2017,29,129,94.0,0,3652,37,92,3568
2017,29,131,-65.0,0,24608,377,458,24635
2017,29,133,-138.0,2,13707,93,82,13814
2017,29,135,253.0,0,15709,88,153,15461
2017,29,137,56.0,10,8593,85,128,8515
2017,29,139,-101.0,24,11494,31,89,11577
2017,29,141,-350.0,46,19863,351,386,20099
2017,29,143,-1003.0,21,17817,741,89,18799
2017,29,145,691.0,44,57562,1078,1666,56809
2017,29,147,1454.0,144,22612,856,1240,20842
2017,29,149,127.0,7,10634,351,351,10502
2017,29,151,-99.0,6,13413,14,62,13506
2017,29,153,152.0,0,9244,49,158,9105
2017,29,155,-109.0,42,17033,530,666,17115
2017,29,157,456.0,57,18924,157,477,18408
2017,29,159,83.0,135,41802,552,946,41629
2017,29,161,1778.0,367,44040,1303,1476,41958
