LFO,YEAR,PAYQTR1,EMP,ESTAB,PAYANN,EMPSZES,state
9101,2018,3467874,169756,251,12086499,254,37
9101,2018,6350697,247316,138,20325014,260,37
9111,2018,9454698,1071607,108734,40711558,001,37
9111,2018,915245,101422,64037,4621944,210,37
9111,2018,1138967,128065,19259,4908985,220,37
9111,2018,1477893,174021,12921,6324958,230,37
9111,2018,2135260,266743,8864,9182527,241,37
9111,2018,1489381,172543,2553,6254091,242,37
9111,2018,1252462,132881,902,5288235,251,37
9111,2018,498521,49782,149,2042576,252,37
9111,2018,206500,23097,35,863138,254,37
9111,2018,340469,23053,14,1225104,260,37
920,2018,1097332,129519,21268,4319818,001,37
920,2018,145252,25160,16075,712808,210,37
920,2018,113751,18986,2967,465882,220,37
920,2018,106395,16618,1262,426493,230,37
920,2018,119908,16646,577,471339,241,37
920,2018,120490,16292,232,478328,242,37
920,2018,183146,16858,116,711926,251,37
920,2018,149793,9988,29,550474,252,37
920,2018,100599,4650,7,354783,254,37
920,2018,57998,4321,3,147785,260,37
930,2018,359800,42718,3082,1425266,230,37
930,2018,3651378,383011,22940,15077850,001,37
930,2018,196658,18959,11188,1035704,210,37
930,2018,228226,25946,3921,944241,220,37
930,2018,727877,96873,3171,2958377,241,37
930,2018,602544,69332,1027,2428228,242,37
930,2018,742851,64200,437,2995189,251,37
930,2018,366903,28047,82,1463616,252,37
932,2018,137494,19393,9678,601538,210,37
930,2018,177207,14620,22,800048,254,37
930,2018,249312,22316,10,1027181,260,37
932,2018,4741692,447165,19212,19488046,001,37
932,2018,178030,25337,3876,739856,220,37
932,2018,278231,35135,2599,1158161,230,37
932,2018,469208,55978,1871,1954023,241,37
932,2018,338877,43087,624,1386950,242,37
932,2018,461575,52247,348,1923246,251,37
932,2018,395811,42575,125,1589770,252,37
932,2018,395439,32368,46,1601347,254,37
932,2018,2087027,141045,45,8533155,260,37
933,2018,987852,67517,469,4231931,001,37
933,2018,2042,298,119,8649,210,37
933,2018,7951,1504,230,33320,220,37
933,2018,3787,848,67,15496,230,37
933,2018,455,113,4,1617,241,37
933,2018,6325,433,6,24923,242,37
933,2018,15216,939,6,66249,251,37
933,2018,32457,2564,8,177362,252,37
933,2018,93594,7482,10,389943,254,37
933,2018,826025,53336,19,3514372,260,37
942,2018,489827,32041,741,2071590,001,37
942,2018,11814,494,203,57260,210,37
942,2018,21589,961,140,93414,220,37
942,2018,53570,2708,183,236463,230,37
942,2018,82641,5121,159,356432,241,37
942,2018,31133,1930,27,109930,242,37
942,2018,32984,2553,18,136572,251,37
942,2018,37233,1437,4,123478,252,37
942,2018,20654,2034,3,89190,254,37
942,2018,198209,14803,4,868851,260,37
001,2018,4198199,346155,24566,17302345,001,38
001,2018,218369,21646,12850,1059368,210,38
001,2018,305455,30787,4635,1331438,220,38
001,2018,475907,47208,3489,1996292,230,38
001,2018,791999,70840,2380,3311506,241,38
001,2018,591013,49927,721,2352680,242,38
001,2018,709804,54755,359,2829965,251,38
001,2018,508973,32065,93,1976274,252,38
001,2018,334306,20605,29,1306928,254,38
001,2018,262373,18322,10,1137894,260,38
9101,2018,1774358,112015,5172,6758296,001,38
9101,2018,55199,3776,1885,236838,210,38
9101,2018,96949,7726,1150,404618,220,38
9101,2018,170134,13319,988,678578,230,38
9101,2018,308715,20937,696,1206792,241,38
9101,2018,264450,17410,254,969855,242,38
9101,2018,324139,20255,134,1199237,251,38
9101,2018,330881,16651,50,1240761,252,38
9101,2018,207480,10626,14,764106,254,38
9111,2018,1119565,110415,10637,5007347,001,38
9111,2018,97239,9515,5780,500916,210,38
9111,2018,130849,13610,2058,594923,220,38
9111,2018,13801,1708,3,61551,254,38
9111,2018,194622,19942,1468,862987,230,38
9111,2018,295115,28738,965,1325406,241,38
9111,2018,179414,17489,253,768327,242,38
9111,2018,159561,14528,99,678908,251,38
9111,2018,40361,3703,10,175092,252,38
920,2018,86464,11325,3034,409807,001,38
920,2018,19411,3425,2433,101357,210,38
920,2018,14788,2508,389,66027,220,38
920,2018,11110,1802,143,46588,230,38
920,2018,12400,1319,47,51567,241,38
920,2018,9474,1058,14,47123,242,38
920,2018,19281,1213,8,97145,251,38
930,2018,320685,30455,2574,1342472,001,38
930,2018,26713,2237,1353,131186,210,38
930,2018,26933,2927,439,119053,220,38
930,2018,47064,5342,384,194510,230,38
930,2018,80678,8616,293,331369,241,38
930,2018,46442,4393,64,188679,242,38
930,2018,65374,5310,36,281218,251,38
930,2018,24273,1076,4,87394,252,38
932,2018,744386,70991,2697,3159923,001,38
932,2018,15434,2374,1270,68895,210,38
932,2018,24623,3186,480,101956,220,38
932,2018,37015,5316,399,148391,230,38
932,2018,71414,9024,304,298162,241,38
932,2018,84348,8966,126,347477,242,38
932,2018,136553,13090,80,551909,251,38
932,2018,73995,7504,21,309621,252,38
932,2018,84512,6807,10,370994,254,38
932,2018,216492,14724,7,962518,260,38
933,2018,54834,3400,9,223253,001,38
933,2018,28241,2375,6,116295,252,38
942,2018,97907,7554,443,401247,001,38
942,2018,4373,319,129,20176,210,38
942,2018,6885,611,10,31219,242,38
942,2018,11300,823,118,44815,220,38
942,2018,15962,1487,107,65238,230,38
942,2018,23677,2206,75,98210,241,38
001,2018,59680589,4878062,251937,236239178,001,39
001,2018,2109709,213646,120291,10213227,210,39
001,2018,3058601,336154,50555,12877978,220,39
001,2018,4660292,497332,36867,19386492,230,39
001,2018,7980784,811754,26856,32715897,241,39
001,2018,7088796,650357,9456,28564798,242,39
001,2018,10099617,831870,5571,39703619,251,39
001,2018,7332202,510984,1520,27839768,252,39
001,2018,5846469,353647,519,21611471,254,39
001,2018,11504119,672318,302,43325928,260,39
9101,2018,1943912,172262,12742,7802702,230,39
9101,2018,32056799,2094047,72918,119705426,001,39
9101,2018,715751,50136,25807,3078083,210,39
9101,2018,1225820,112828,16867,4992810,220,39
9101,2018,3542189,291813,9650,13981830,241,39
9101,2018,3480694,262517,3778,13543308,242,39
9101,2018,5764868,408482,2726,21864524,251,39
9101,2018,4783010,295175,880,17691563,252,39
9101,2018,4127978,211388,311,14600927,254,39
9101,2018,6472577,289446,157,22149679,260,39
9111,2018,12181094,1268709,94626,52243285,001,39
9111,2018,798818,82750,48225,4059743,210,39
9111,2018,1109559,122091,18319,4862977,220,39
9111,2018,1679941,186920,13854,7357582,230,39
9111,2018,2597622,287863,9586,11194851,241,39
9111,2018,1983491,197217,2893,8252702,242,39
9111,2018,2166726,207366,1402,9016393,251,39
9111,2018,926682,87010,259,3720765,252,39
920,2018,195872,33791,21036,1011530,210,39
9111,2018,462434,45271,68,1811023,254,39
9111,2018,455821,52221,20,1967249,260,39
920,2018,1562200,203349,29347,6615381,001,39
920,2018,169620,29640,4587,721450,220,39
920,2018,161772,27079,2059,677731,230,39
920,2018,189702,28960,970,765105,241,39
920,2018,211434,33671,498,986980,242,39
920,2018,215623,20668,139,826388,251,39
920,2018,140960,11562,37,575244,252,39
920,2018,176330,10251,16,629061,254,39
920,2018,100887,7727,5,421892,260,39
930,2018,5418587,550875,30256,22570150,001,39
930,2018,230383,24071,14141,1246360,210,39
930,2018,294704,36200,5424,1244632,220,39
930,2018,489251,62373,4602,2009747,230,39
930,2018,641393,47651,146,2384786,252,39
930,2018,916742,121774,3992,3775912,241,39
930,2018,767890,85285,1252,3154543,242,39
930,2018,1004306,94195,636,4110278,251,39
930,2018,439831,30309,44,1945719,254,39
930,2018,634087,49017,19,2698173,260,39
932,2018,7626028,707087,24184,31592931,001,39
932,2018,163876,22508,10905,794979,210,39
932,2018,248557,34518,5229,1013384,220,39
932,2018,362973,46661,3466,1448039,230,39
932,2018,709147,78919,2582,2897511,241,39
932,2018,632599,70141,1013,2577610,242,39
932,2018,898771,96841,639,3684457,251,39
932,2018,790933,65748,187,3267467,252,39
932,2018,587460,52615,74,2402935,254,39
932,2018,3231712,239136,89,13506549,260,39
933,2018,680942,39542,35,2866347,001,39
933,2018,22892,1288,7,92351,251,39
933,2018,47739,3460,10,193474,252,39
933,2018,41556,2615,4,172891,254,39
933,2018,568345,32143,10,2406000,260,39
942,2018,154939,14453,571,645658,001,39
942,2018,4983,387,176,22422,210,39
942,2018,10254,870,128,42351,220,39
942,2018,22146,2011,142,89544,230,39
942,2018,25382,2425,76,100688,241,39
001,2018,15848587,1385228,93561,63012529,001,40
001,2018,797688,86268,50175,3811937,210,40
001,2018,1051540,118239,17845,4343728,220,40
001,2018,1499417,163874,12087,6160236,230,40
001,2018,2458168,262860,8731,10057789,241,40
001,2018,1885911,186741,2729,7564713,242,40
001,2018,2521201,214507,1436,9944131,251,40
001,2018,1710296,124301,364,6566060,252,40
001,2018,1162780,78710,118,4249838,254,40
001,2018,2761586,149728,76,10314097,260,40
9101,2018,8173981,563392,22177,30604270,001,40
9101,2018,207919,15827,8129,895093,210,40
9101,2018,360517,34478,5131,1449968,220,40
9101,2018,593488,53300,3920,2346909,230,40
9101,2018,1068792,89301,2957,4235956,241,40
9101,2018,735703,39503,60,2494576,254,40
942,2018,12688,1526,22,49655,242,39
942,2018,26431,3030,22,109228,251,39
9101,2018,928766,73104,1057,3536599,242,40
9101,2018,1384072,100121,658,5311931,251,40
9101,2018,1083360,74921,224,4034280,252,40
9101,2018,1811364,82837,41,6298958,260,40
9111,2018,3480252,379757,40900,15016882,001,40
9111,2018,365006,40221,25041,1805534,210,40
9111,2018,426585,47472,7163,1791168,220,40
9111,2018,523626,61502,4579,2233330,230,40
9111,2018,747951,90013,2978,3174503,241,40
9111,2018,425478,50082,745,1845550,242,40
9111,2018,474388,45997,318,1953343,251,40
9111,2018,199195,18394,52,882120,252,40
9111,2018,125542,12028,18,522272,254,40
9111,2018,192481,14048,6,809062,260,40
920,2018,50346,8887,665,207474,230,40
920,2018,425828,57104,9384,1826908,001,40
920,2018,63619,11357,6806,323151,210,40
920,2018,53801,9599,1488,223717,220,40
920,2018,57351,7738,265,240217,241,40
920,2018,61235,8460,122,270703,242,40
920,2018,62456,4403,27,249017,251,40
920,2018,39645,2267,6,164165,252,40
920,2018,33899,2877,4,133625,254,40
930,2018,1976857,202244,12925,8137379,001,40
930,2018,95785,10185,5977,509972,210,40
930,2018,130113,15821,2418,547014,220,40
930,2018,226695,27019,1953,945169,230,40
930,2018,424814,53685,1796,1751342,241,40
930,2018,306962,34195,501,1256337,242,40
930,2018,333990,32223,221,1343042,251,40
930,2018,251778,14222,40,930169,252,40
930,2018,114449,9598,15,456569,254,40
930,2018,92271,5296,4,397765,260,40
932,2018,1277861,140958,7789,5335406,001,40
932,2018,62307,8373,4106,266124,210,40
932,2018,75054,10388,1574,310297,220,40
932,2018,97981,12532,923,400150,230,40
932,2018,147202,20778,691,609143,241,40
932,2018,80783,8345,12,351644,254,40
932,2018,143528,18583,271,579505,242,40
932,2018,207506,25184,168,848974,251,40
932,2018,88412,10529,31,359834,252,40
932,2018,375088,26246,13,1609735,260,40
933,2018,418194,35635,131,1719316,001,40
933,2018,299,42,13,1307,210,40
933,2018,269,49,7,1027,220,40
933,2018,604,99,8,2339,230,40
933,2018,4237,458,13,17421,241,40
933,2018,15268,1846,26,60547,242,40
933,2018,51637,5654,37,209457,251,40
942,2018,95614,6138,255,372368,001,40
933,2018,24755,2737,8,102947,252,40
933,2018,72404,6359,9,291152,254,40
933,2018,248721,18391,10,1033119,260,40
942,2018,2753,263,103,10756,210,40
942,2018,5201,432,64,20537,220,40
942,2018,6677,535,39,24865,230,40
942,2018,7821,887,31,29207,241,40
942,2018,4674,471,7,15472,242,40
942,2018,7152,925,7,28367,251,40
942,2018,23151,1231,3,92545,252,40
001,2018,20621666,1629432,118586,83300624,001,41
001,2018,1001613,107919,64238,4938553,210,41
001,2018,1380855,151588,22845,5834889,220,41
001,2018,2004692,213802,15743,8443704,230,41
001,2018,3168741,312893,10413,13271711,241,41
001,2018,2448111,208823,3079,10035222,242,41
001,2018,3132863,247266,1646,12486282,251,41
001,2018,2080182,143840,426,8303243,252,41
001,2018,1423369,83108,118,5540120,254,41
001,2018,3981240,160193,78,14446900,260,41
9101,2018,10653404,634694,24643,40963845,001,41
9101,2018,253189,17625,9532,1160232,210,41
9101,2018,432153,34908,5192,1755927,220,41
9101,2018,697519,57040,4168,2860855,230,41
9101,2018,1293269,100942,3321,5295173,241,41
9101,2018,1176704,86026,1251,4667566,242,41
9101,2018,1762893,122701,820,6926425,251,41
9101,2018,1305596,82435,244,5210831,252,41
9101,2018,1021789,54183,78,3876553,254,41
9101,2018,2710292,78834,37,9210283,260,41
9111,2018,4753636,488102,53830,20723063,001,41
9111,2018,474781,50493,30795,2395200,210,41
9111,2018,607197,69165,10392,2642403,220,41
9111,2018,848440,96787,7135,3662441,230,41
9111,2018,1125258,121294,4115,4857294,241,41
9111,2018,689966,62710,940,2951159,242,41
9111,2018,580640,56574,375,2459037,251,41
9111,2018,289954,23622,69,1226615,252,41
9111,2018,77400,4905,7,324362,254,41
920,2018,500909,68052,15100,2125623,001,41
920,2018,96323,17978,11532,475482,210,41
920,2018,82025,14513,2283,350718,220,41
920,2018,68673,11390,863,287052,230,41
920,2018,70034,9004,310,294522,241,41
920,2018,40222,4565,66,166084,242,41
920,2018,57544,4863,32,209875,251,41
920,2018,53245,4835,13,202452,252,41
930,2018,1664934,183705,14468,7006673,001,41
930,2018,101807,12522,7611,563282,210,41
930,2018,141429,17891,2708,610567,220,41
930,2018,204808,26366,1931,877961,230,41
930,2018,379191,47162,1546,1598264,241,41
930,2018,276047,28593,427,1156631,242,41
930,2018,355099,30231,201,1380348,251,41
930,2018,108876,10279,33,435165,252,41
930,2018,41471,4101,6,167109,254,41
930,2018,56206,6560,5,217346,260,41
932,2018,2610497,226796,10205,10660913,001,41
932,2018,73539,9094,4649,335800,210,41
932,2018,114747,14722,2209,461020,220,41
932,2018,176919,21693,1607,722188,230,41
932,2018,285204,32349,1057,1156702,241,41
932,2018,249546,25529,375,1032586,242,41
932,2018,339035,30035,198,1351191,251,41
932,2018,303860,20677,61,1147630,252,41
932,2018,205847,15060,20,856648,254,41
932,2018,861800,57637,29,3597148,260,41
933,2018,345011,19752,23,1441789,001,41
933,2018,18544,1314,8,76330,251,41
933,2018,15560,1597,5,65933,252,41
933,2018,17675,2217,3,80743,254,41
933,2018,292942,14610,5,1217571,260,41
942,2018,93275,8331,317,378718,001,41
942,2018,1974,207,119,8557,210,41
942,2018,3014,375,59,13042,220,41
942,2018,8333,526,39,33207,230,41
942,2018,15785,2142,64,69756,241,41
942,2018,15626,1400,20,61196,242,41
942,2018,19108,1548,12,83076,251,41
942,2018,26344,1738,3,95267,254,41
001,2018,72282579,5478025,303492,282597235,001,42
001,2018,2701090,275093,154296,13322407,210,42
001,2018,3753036,393663,59378,15646873,220,42
001,2018,5645867,556662,41162,23292842,230,42
001,2018,9674620,906586,30026,39643871,241,42
001,2018,8378358,688647,9995,33474265,242,42
001,2018,11819370,921280,6103,46252561,251,42
001,2018,8455142,549497,1621,31877645,252,42
001,2018,7286140,392576,574,25924789,254,42
001,2018,14568956,794021,337,53161982,260,42
9101,2018,36936809,2151756,74405,134266856,001,42
9101,2018,840784,53858,28039,3885693,210,42
9101,2018,1273178,106998,16000,5004476,220,42
9101,2018,2067356,167557,12394,8107665,230,42
9101,2018,3893288,301904,9930,15261942,241,42
9101,2018,3942978,261719,3764,14917115,242,42
9101,2018,6682124,451776,2956,25051209,251,42
9101,2018,5231134,292342,860,19083347,252,42
9101,2018,5056088,215629,317,16885280,254,42
9101,2018,7949879,299973,145,26070129,260,42
9111,2018,15058924,1481366,124320,65311741,001,42
9111,2018,1090585,116234,66396,5524572,210,42
9111,2018,1522609,160511,24148,6652519,220,42
9111,2018,2170883,228555,16915,9550603,230,42
9111,2018,3389721,348554,11617,14741990,241,42
9111,2018,2448464,228274,3366,10438252,242,42
9111,2018,2352165,217231,1497,9993656,251,42
9111,2018,1116700,97912,288,4642257,252,42
9111,2018,511027,48300,71,2134376,254,42
9111,2018,456770,35795,22,1633516,260,42
920,2018,1654457,205921,40009,6888839,001,42
920,2018,284993,49461,30395,1469661,210,42
920,2018,218163,37751,5875,934393,220,42
920,2018,193025,31648,2411,812825,230,42
920,2018,187304,25018,867,779198,241,42
920,2018,164570,19716,281,639450,242,42
920,2018,243627,19599,141,871244,251,42
920,2018,195449,8755,25,708173,252,42
920,2018,87158,7236,10,326417,254,42
920,2018,80168,6737,4,347478,260,42
930,2018,6336094,562220,31249,25268737,001,42
930,2018,244154,25383,15090,1386137,210,42
930,2018,343064,38028,5732,1435853,220,42
930,2018,605174,61054,4438,2337026,230,42
930,2018,1112698,116730,3822,4392962,241,42
930,2018,881556,89113,1293,3577893,242,42
930,2018,1139347,98704,663,4547461,251,42
930,2018,807855,47365,141,3020089,252,42
930,2018,435794,29483,44,1777015,254,42
930,2018,766452,56360,26,2794301,260,42
932,2018,11549005,1035499,32360,47912129,001,42
932,2018,233184,29514,14061,1021517,210,42
932,2018,372795,48162,7269,1535052,220,42
932,2018,580805,64964,4766,2379933,230,42
932,2018,1039857,110036,3613,4272426,241,42
932,2018,921107,88401,1270,3833811,242,42
932,2018,1362496,130841,826,5628302,251,42
932,2018,1014670,99162,296,4134323,252,42
932,2018,1130524,88531,127,4575148,254,42
932,2018,4893567,375888,132,20531617,260,42
933,2018,450193,20276,86,1855859,001,42
933,2018,202,23,8,863,210,42
933,2018,1574,231,37,6537,220,42
933,2018,1631,268,23,6653,230,42
933,2018,2166,202,9,8676,241,42
933,2018,412102,18111,7,1746121,260,42
942,2018,297097,20987,1063,1093074,001,42
942,2018,7188,620,307,33964,210,42
942,2018,21653,1982,317,78043,220,42
942,2018,26993,2616,215,98137,230,42
942,2018,49586,4142,168,186677,241,42
942,2018,19683,1424,21,67744,242,42
942,2018,39611,3129,20,160689,251,42
942,2018,89334,3961,11,289456,252,42
942,2018,33031,1956,3,139544,254,42
001,2018,5794700,442449,28748,22302643,001,44
001,2018,260480,26326,15806,1400566,210,44
001,2018,338947,33969,5122,1423863,220,44
001,2018,511225,50751,3762,2134221,230,44
001,2018,808719,76473,2580,3306951,241,44
001,2018,629360,54616,803,2564782,242,44
001,2018,904385,73850,495,3457220,251,44
001,2018,593035,34664,111,2116503,252,44
001,2018,748770,32435,45,2412266,254,44
001,2018,999779,59365,24,3486271,260,44
9101,2018,2829974,159541,6634,9715647,001,44
9101,2018,75835,5327,3026,399368,210,44
9101,2018,108544,8639,1290,413560,220,44
9101,2018,155382,13074,962,606733,230,44
9101,2018,291219,22477,762,1110521,241,44
9101,2018,251382,18678,274,974141,242,44
9101,2018,504089,18983,9,1416813,260,44
9101,2018,439458,31492,214,1611798,251,44
9101,2018,433364,21615,70,1491827,252,44
9101,2018,570701,19256,27,1690886,254,44
9111,2018,1403495,141277,14038,6202454,001,44
9111,2018,125719,13279,7954,686881,210,44
9111,2018,159556,16601,2527,715291,220,44
9111,2018,245175,25640,1900,1083362,230,44
9111,2018,330864,34674,1192,1441031,241,44
9111,2018,220925,20538,299,949102,242,44
9111,2018,225296,21209,141,928462,251,44
9111,2018,69396,7376,22,305674,252,44
9111,2018,26564,1960,3,92651,254,44
920,2018,106673,10615,3044,420623,001,44
920,2018,22113,3736,2558,127332,210,44
920,2018,13914,2039,318,57479,220,44
920,2018,11182,1396,109,43397,230,44
920,2018,11019,1159,38,38618,241,44
920,2018,16694,994,14,59590,242,44
920,2018,11021,1012,6,45766,251,44
930,2018,427624,40049,2591,1714520,001,44
930,2018,19413,2075,1318,111524,210,44
930,2018,25964,2979,441,106154,220,44
930,2018,50373,4874,353,192293,230,44
930,2018,90824,9669,313,370720,241,44
930,2018,61566,6467,99,251205,242,44
930,2018,118385,7822,54,421196,251,44
930,2018,23529,2262,8,99117,252,44
930,2018,33454,2817,4,145848,254,44
932,2018,947900,87333,2401,3939821,001,44
932,2018,17285,1898,941,74464,210,44
932,2018,30605,3681,541,129597,220,44
932,2018,48233,5631,429,205189,230,44
932,2018,79136,8128,263,326391,241,44
932,2018,77094,7879,116,325054,242,44
932,2018,108892,12125,79,444661,251,44
932,2018,33734,2840,9,139908,252,44
932,2018,103458,7515,10,424504,254,44
932,2018,449463,37636,13,1870053,260,44
942,2018,22330,1085,38,68259,001,44
942,2018,115,11,9,997,210,44
942,2018,364,30,5,1782,220,44
942,2018,880,136,9,3247,230,44
942,2018,5657,366,12,19670,241,44
001,2018,19954077,1903609,110325,79732181,001,45
001,2018,954165,99081,57254,4576178,210,45
001,2018,1258929,142853,21439,5211961,220,45
001,2018,1748085,198344,14640,7206732,230,45
001,2018,2796367,327023,10808,11408551,241,45
001,2018,2221064,238695,3513,8954829,242,45
001,2018,2946345,284598,1895,11732260,251,45
001,2018,2027996,157704,473,7912926,252,45
001,2018,1730259,133654,192,6835072,254,45
001,2018,4270867,321657,111,15893672,260,45
9101,2018,11221813,917660,28537,43045513,001,45
9101,2018,288532,19701,9913,1235810,210,45
9101,2018,453809,44453,6552,1813135,220,45
9101,2018,699825,68069,5030,2785889,230,45
9101,2018,1232514,119474,3940,4932329,241,45
9101,2018,1167640,105023,1533,4538765,242,45
9101,2018,1848303,162558,1072,7179844,251,45
9101,2018,1431074,103416,311,5656000,252,45
9111,2018,428826,46664,28451,2154220,210,45
9101,2018,1253838,83518,122,4921965,254,45
9101,2018,2846278,211448,64,9981776,260,45
9111,2018,4243078,500514,49099,18339161,001,45
9111,2018,534240,60067,9021,2282198,220,45
9111,2018,714655,82146,6094,3061139,230,45
9111,2018,934422,118798,3943,3955001,241,45
9111,2018,591555,71904,1069,2507995,242,45
9111,2018,559493,60618,412,2335073,251,45
9111,2018,211561,24859,76,876495,252,45
9111,2018,131864,18751,25,562071,254,45
9111,2018,136462,16707,8,604969,260,45
920,2018,549313,66722,11413,2175913,001,45
920,2018,82987,13645,8436,430422,210,45
920,2018,66767,10786,1699,269792,220,45
920,2018,56976,10022,753,226952,230,45
920,2018,104143,3476,10,283369,252,45
920,2018,63570,10278,355,256565,241,45
920,2018,54786,7481,106,220833,242,45
920,2018,61215,6605,49,243787,251,45
920,2018,46618,2988,4,189080,254,45
930,2018,1979536,221988,12202,8232277,001,45
930,2018,98781,10050,6047,510578,210,45
930,2018,110468,13858,2111,466995,220,45
930,2018,156681,21599,1554,651174,230,45
930,2018,368766,52001,1699,1477482,241,45
930,2018,261144,35445,529,1089343,242,45
930,2018,240674,29204,197,1017085,251,45
930,2018,148499,12110,34,577274,252,45
930,2018,118458,11311,17,462482,254,45
930,2018,476065,36410,14,1979864,260,45
932,2018,1568193,169990,8894,6389651,001,45
932,2018,54034,8937,4362,240722,210,45
932,2018,90113,13438,2018,365921,220,45
932,2018,208887,23654,152,844603,251,45
932,2018,114848,16049,1177,459593,230,45
932,2018,188155,25547,840,749564,241,45
932,2018,140973,18421,269,575406,242,45
932,2018,115037,12349,38,453069,252,45
932,2018,165021,15375,21,630085,254,45
932,2018,491125,36220,17,2070688,260,45
933,2018,342120,22020,26,1344571,001,45
933,2018,878,27,5,3567,220,45
933,2018,13710,963,6,55050,251,45
933,2018,11679,1014,3,44561,252,45
933,2018,308686,19431,7,1201262,260,45
942,2018,50024,4715,154,205095,001,45
942,2018,876,81,44,3832,210,45
942,2018,2654,224,33,10353,220,45
942,2018,4934,446,31,21322,230,45
942,2018,7832,864,29,32466,241,45
942,2018,4966,421,7,22487,242,45
942,2018,14063,996,7,56818,251,45
001,2018,3769804,359771,27100,15241286,001,46
001,2018,241000,25443,15011,1100411,210,46
001,2018,279745,33438,5068,1201135,220,46
001,2018,398526,47703,3525,1677817,230,46
001,2018,614508,69809,2365,2597985,241,46
001,2018,434039,45004,658,1769237,242,46
001,2018,541932,50334,328,2124936,251,46
001,2018,360852,34503,102,1415336,252,46
001,2018,345013,19004,28,1281930,254,46
001,2018,554189,34533,15,2072499,260,46
9101,2018,1360054,110778,4701,5163847,001,46
9101,2018,49584,3527,1834,208096,210,46
9101,2018,78599,6958,1047,316230,220,46
9101,2018,121248,11096,818,476260,230,46
9101,2018,204537,17911,607,822483,241,46
9101,2018,156783,13371,188,616827,242,46
9101,2018,245938,20743,133,925839,251,46
9101,2018,201647,18586,54,778652,252,46
9101,2018,161135,10630,16,554868,254,46
9101,2018,140583,7956,4,464592,260,46
9111,2018,1033297,118599,12251,4490452,001,46
9111,2018,123313,11382,6662,558248,210,46
9111,2018,135250,16233,2463,605866,220,46
9111,2018,183786,23318,1718,809702,230,46
9111,2018,244356,30868,1061,1071493,241,46
9111,2018,142892,16315,245,615611,242,46
9111,2018,133296,13238,85,564066,251,46
9111,2018,40428,4024,13,158831,252,46
9111,2018,24139,2116,3,81286,254,46
920,2018,74467,12018,3737,320079,001,46
920,2018,22957,4510,3104,117182,210,46
920,2018,12299,2558,403,51378,220,46
920,2018,8777,2036,158,36264,230,46
920,2018,12890,1655,55,57182,241,46
920,2018,13802,1108,16,47930,242,46
930,2018,331633,37695,3195,1375132,001,46
930,2018,25612,2998,1826,131318,210,46
930,2018,23131,3516,530,100443,220,46
930,2018,39523,5385,392,165783,230,46
930,2018,70863,9532,318,300664,241,46
930,2018,49567,5660,84,197741,242,46
932,2018,830370,70188,2892,3278690,001,46
930,2018,47959,4494,31,176990,251,46
930,2018,39482,3194,10,162791,252,46
930,2018,27126,1956,3,105580,254,46
932,2018,17130,2819,1508,74476,210,46
932,2018,24928,3623,542,101894,220,46
932,2018,34831,4745,358,142000,230,46
932,2018,65902,8194,269,270334,241,46
932,2018,65491,8033,118,264290,242,46
932,2018,83684,9331,63,337218,251,46
932,2018,69996,7589,22,279472,252,46
932,2018,93127,2566,4,373828,254,46
932,2018,375281,23288,8,1435178,260,46
933,2018,87602,5856,44,378137,001,46
933,2018,91,29,10,689,210,46
933,2018,179,48,9,757,220,46
933,2018,207,93,7,861,230,46
933,2018,12510,1406,9,50897,251,46
933,2018,9299,1110,3,35590,252,46
942,2018,52381,4637,280,234949,001,46
942,2018,15758,1620,54,75018,241,46
942,2018,2313,178,67,10402,210,46
942,2018,5359,502,74,24567,220,46
942,2018,10154,1030,74,46947,230,46
942,2018,3994,336,5,18232,242,46
942,2018,14803,971,6,59783,251,46
001,2018,30700802,2683214,138269,125736019,001,47
001,2018,1217286,120301,65538,5921438,210,47
001,2018,1738383,189023,28355,7322935,220,47
001,2018,2547156,271708,19980,10800067,230,47
001,2018,4406267,458711,15182,18355856,241,47
001,2018,3620234,340922,4963,15041378,242,47
001,2018,5044414,440501,2935,20235707,251,47
001,2018,3529320,276861,828,13843453,252,47
001,2018,3170792,213998,316,12878550,254,47
001,2018,5426950,371189,172,21336635,260,47
9101,2018,17435817,1295293,43492,68858457,001,47
9101,2018,466130,29430,15132,2058626,210,47
9101,2018,752046,66699,9861,3039382,220,47
9101,2018,1178282,105899,7774,4818693,230,47
9101,2018,2149084,183264,6086,8702763,241,47
9101,2018,1966859,154304,2216,7813375,242,47
9101,2018,3073927,237212,1570,11920433,251,47
9111,2018,4105226,423594,30047,18731366,001,47
9101,2018,2503441,177617,538,9621276,252,47
9101,2018,2403170,148433,220,9681884,254,47
9101,2018,2942878,192435,95,11202025,260,47
9111,2018,280829,27078,14933,1497692,210,47
9111,2018,384426,40313,6002,1759909,220,47
9111,2018,563948,58269,4266,2598139,230,47
9111,2018,938565,101220,3319,4166622,241,47
9111,2018,650210,64260,944,3081701,242,47
9111,2018,709013,67420,449,3129376,251,47
9111,2018,345581,34667,100,1504276,252,47
9111,2018,149925,16260,25,602158,254,47
9111,2018,82729,14107,9,391493,260,47
920,2018,1139547,153053,24970,4875583,001,47
920,2018,186448,30009,17389,908012,210,47
920,2018,186440,28705,4448,790559,220,47
920,2018,159520,25655,1948,665505,230,47
920,2018,155302,23042,807,652836,241,47
920,2018,111888,16736,253,463580,242,47
920,2018,124016,13319,94,502798,251,47
