LFO,YEAR,PAYQTR1,EMP,ESTAB,PAYANN,EMPSZES,state
910,2016,6365083,346112,4967,23073015,242,36
910,2016,452960,35724,105,1683504,252,35
910,2016,182613,16630,24,736216,254,35
910,2016,390502,22175,8,1512285,260,35
9111,2016,1303434,166814,16523,5791966,001,35
9111,2016,134415,15500,9182,673327,212,35
9111,2016,175191,21268,3202,764181,220,35
9111,2016,236956,29759,2200,1026571,230,35
9111,2016,334131,43286,1433,1450935,241,35
9111,2016,179655,22861,340,769527,242,35
9111,2016,173189,20024,136,814845,251,35
9111,2016,41200,7755,24,180825,252,35
9111,2016,26902,3131,5,106519,254,35
9111,2016,0,0,1,0,260,35
920,2016,176279,28543,5948,748224,001,35
920,2016,38127,7321,4486,176178,212,35
920,2016,29426,5635,877,122694,220,35
920,2016,29244,5122,384,116425,230,35
920,2016,24846,4125,145,100730,241,35
920,2016,14912,2283,35,61765,242,35
920,2016,19837,2374,17,88776,251,35
920,2016,19887,1683,4,81656,252,35
920,2016,0,0,0,0,254,35
920,2016,0,0,0,0,260,35
930,2016,817192,85030,5597,3322269,001,35
930,2016,37611,4979,2776,186319,212,35
930,2016,48248,6824,1015,201154,220,35
930,2016,39057,2401,8,135803,252,35
930,2016,77006,11189,812,323871,230,35
930,2016,139152,20921,693,576467,241,35
930,2016,90028,13906,205,392143,242,35
930,2016,90421,11420,81,373989,251,35
930,2016,44417,3529,5,170053,254,35
930,2016,0,0,2,0,260,35
932,2016,635639,66149,3840,2667920,001,35
932,2016,26136,3525,1792,135190,212,35
932,2016,35372,5203,784,147856,220,35
932,2016,63914,8659,634,271648,230,35
932,2016,96555,12627,424,404284,241,35
932,2016,67690,7774,115,293073,242,35
932,2016,73091,8620,62,313830,251,35
932,2016,54781,5827,18,221225,252,35
932,2016,48962,4762,7,207350,254,35
932,2016,169138,9152,4,673464,260,35
933,2016,203925,15682,28,817724,001,35
933,2016,0,0,0,0,212,35
933,2016,0,0,0,0,220,35
933,2016,0,0,2,0,230,35
933,2016,0,0,2,0,241,35
933,2016,2344,231,3,9761,242,35
933,2016,19532,1657,8,80814,251,35
933,2016,21930,2229,6,94195,252,35
933,2016,27273,2641,4,109770,254,35
933,2016,131957,8833,3,519497,260,35
942,2016,60535,4437,118,233146,001,35
942,2016,2640,371,11,10622,241,35
942,2016,1385,115,58,5678,212,35
942,2016,857,106,14,3081,220,35
942,2016,1093,257,20,4390,230,35
942,2016,5092,667,8,20892,242,35
942,2016,12155,766,4,47782,251,35
942,2016,0,0,1,0,252,35
942,2016,0,0,2,0,254,35
942,2016,0,0,0,0,260,35
910,2016,11626267,525717,3441,40278062,251,36
910,2016,9558685,382454,1113,32260423,252,36
910,2016,10414435,318835,475,32176698,254,36
910,2016,27681826,478828,233,68819653,260,36
9111,2016,20826660,2014925,214632,95694352,001,36
9111,2016,2115864,218701,136442,12362402,212,36
9111,2016,2280009,236406,35900,10588432,220,36
9111,2016,2965051,299605,22256,13516728,230,36
9111,2016,4371465,419887,14026,19640581,241,36
9111,2016,3019769,258175,3831,13438784,242,36
9111,2016,2947354,242421,1622,12844824,251,36
9111,2016,1389096,130619,379,5937658,252,36
9111,2016,654551,76591,111,2846203,254,36
9111,2016,1083501,132520,65,4518740,260,36
920,2016,3079716,298242,52507,12274302,001,36
920,2016,398876,63677,41171,2050292,212,36
920,2016,298597,26553,376,1193077,242,36
920,2016,315931,43622,6805,1321890,220,36
920,2016,281089,34041,2601,1184878,230,36
920,2016,370630,36832,1259,1439878,241,36
920,2016,490347,29535,203,1627108,251,36
920,2016,303243,18241,53,1243305,252,36
920,2016,355474,17942,27,1108183,254,36
920,2016,265529,27799,12,1105691,260,36
930,2016,20623251,1035705,60502,76278238,001,36
930,2016,576870,53137,32114,3133559,212,36
930,2016,762354,67515,10115,3160074,220,36
930,2016,1288712,107878,7917,5212590,230,36
930,2016,2670767,195019,6380,10515450,241,36
930,2016,2873822,158589,2325,10680429,242,36
930,2016,4171264,179521,1191,14949858,251,36
930,2016,3187995,106914,314,10429937,252,36
930,2016,1722946,66855,100,6416258,254,36
930,2016,3368521,100277,46,11780083,260,36
932,2016,18242988,1580363,39687,76743109,001,36
932,2016,264920,30814,15918,1362545,212,36
932,2016,410633,50321,7447,1731586,220,36
932,2016,773767,92930,6833,3250535,230,36
932,2016,1399549,159899,5268,5941607,241,36
932,2016,1400873,145602,2114,5932969,242,36
932,2016,1866738,194396,1270,7826615,251,36
932,2016,1472150,143750,417,6132129,252,36
932,2016,1481040,147586,210,6154468,254,36
933,2016,0,0,21,0,220,36
932,2016,9173318,615065,210,38410655,260,36
933,2016,1552820,87169,129,6484573,001,36
933,2016,673,84,37,2706,212,36
933,2016,382,58,6,1609,230,36
933,2016,0,0,2,0,241,36
933,2016,0,0,1,0,242,36
933,2016,20193,1581,8,84991,251,36
933,2016,37005,2952,7,161730,252,36
933,2016,147738,10131,15,637083,254,36
933,2016,1344581,72110,32,5587142,260,36
942,2016,588267,46192,3884,2346529,001,36
942,2016,34956,3880,2115,148376,212,36
942,2016,75849,6189,851,305669,220,36
942,2016,102029,8024,610,411847,230,36
942,2016,71954,5976,208,282434,241,36
942,2016,67386,3947,59,233818,242,36
942,2016,44236,3350,23,180634,251,36
942,2016,42716,2807,8,165014,252,36
942,2016,47839,3140,5,195407,254,36
942,2016,101302,8879,5,423330,260,36
001,2016,42960010,3794926,227347,170980033,001,37
001,2016,1819119,201577,119874,8962586,212,37
001,2016,2468541,286519,43073,10484728,220,37
001,2016,3485129,400405,29525,14754176,230,37
001,2016,5732332,663094,21872,24102383,241,37
001,2016,4951618,521323,7615,20107881,242,37
001,2016,6318501,568741,3819,25364110,251,37
001,2016,4575028,340144,988,17956291,252,37
001,2016,3623833,252925,371,13967112,254,37
001,2016,9985909,560198,210,35280766,260,37
910,2016,24908559,1767425,61439,93223470,001,37
910,2016,584814,42455,22905,2628294,212,37
910,2016,954122,91737,13652,3836401,220,37
910,2016,1459737,141149,10387,5906286,230,37
910,2016,2642331,245843,8065,10717609,241,37
910,2016,2663068,236630,3420,10456823,242,37
910,2016,3889559,307092,2029,15081362,251,37
910,2016,3334797,216417,619,12672364,252,37
9111,2016,793955,95362,59681,4165586,212,37
910,2016,2691162,159983,236,10075381,254,37
910,2016,6688969,326119,126,21848950,260,37
9111,2016,8331815,1022572,102308,37188781,001,37
9111,2016,1022974,123304,18501,4559474,220,37
9111,2016,1317767,166073,12290,5879213,230,37
9111,2016,1866167,252858,8389,8281725,241,37
9111,2016,1252322,159570,2366,5438746,242,37
9111,2016,1114311,125612,872,4797102,251,37
9111,2016,479777,51447,156,2126566,252,37
9111,2016,182011,27885,42,797393,254,37
9111,2016,302531,20461,11,1142976,260,37
920,2016,977940,130531,21794,4089736,001,37
920,2016,137509,25947,16686,658054,212,37
920,2016,107453,19255,3013,454833,220,37
920,2016,87176,15512,1168,362500,230,37
920,2016,105358,16364,542,440090,241,37
920,2016,109940,15969,228,459289,242,37
920,2016,156599,17021,116,649579,251,37
920,2016,131983,10054,28,551467,252,37
920,2016,94001,5173,8,343989,254,37
920,2016,47921,5236,5,169935,260,37
930,2016,3243702,357582,22169,13748546,001,37
930,2016,172289,18118,10833,940263,212,37
930,2016,200016,25322,3825,862165,220,37
930,2016,320043,41285,2997,1359987,230,37
930,2016,237127,19375,58,972311,252,37
930,2016,634486,91330,2997,2662106,241,37
930,2016,577848,66710,990,2301146,242,37
930,2016,701392,63416,437,2937102,251,37
930,2016,168784,15808,24,749830,254,37
930,2016,231717,16218,8,963636,260,37
932,2016,4224916,425041,18630,17519891,001,37
932,2016,118601,18796,9434,522259,212,37
932,2016,160092,24819,3771,676935,220,37
932,2016,255556,34113,2518,1070830,230,37
932,2016,420095,53646,1788,1755574,241,37
932,2016,319119,40263,581,1332973,242,37
932,2016,402968,51236,337,1683130,251,37
932,2016,325864,38737,115,1352642,252,37
932,2016,374924,34596,48,1544135,254,37
932,2016,1847697,128835,38,7581413,260,37
933,2016,984554,74308,459,4073597,001,37
933,2016,2783,461,160,12169,212,37
933,2016,6418,1284,201,27629,220,37
933,2016,2278,559,47,9778,230,37
933,2016,0,0,2,0,241,37
933,2016,4096,344,5,18935,242,37
933,2016,18321,1351,7,75049,251,37
933,2016,33978,2797,8,154921,252,37
933,2016,74542,5890,8,301188,254,37
933,2016,841986,61582,21,3473258,260,37
942,2016,288524,17467,548,1136012,001,37
942,2016,63743,3013,89,244609,241,37
942,2016,9168,438,175,35961,212,37
942,2016,17466,798,110,67291,220,37
942,2016,42572,1714,118,165582,230,37
942,2016,25225,1837,25,99969,242,37
942,2016,35351,3013,21,140786,251,37
942,2016,31502,1317,4,126020,252,37
942,2016,0,0,5,0,254,37
942,2016,0,0,1,0,260,37
001,2016,3850947,346947,24601,15816748,001,38
001,2016,202255,21940,12875,979079,212,38
001,2016,283592,30597,4625,1225107,220,38
001,2016,451745,46988,3438,1916396,230,38
001,2016,747639,71201,2409,3058913,241,38
001,2016,539725,51672,744,2187932,242,38
001,2016,697745,57546,381,2745005,251,38
001,2016,406189,32861,96,1611531,252,38
001,2016,297088,15277,23,1101971,254,38
001,2016,224969,18865,10,990814,260,38
910,2016,1637640,116659,5336,6352985,001,38
910,2016,47977,3760,1941,215390,212,38
910,2016,91844,7767,1169,386057,220,38
910,2016,153357,13637,1005,644736,230,38
001,2016,53695191,4790178,252201,218466744,001,39
001,2016,1940959,215931,120397,9690869,212,39
001,2016,2852364,341477,51376,12347634,220,39
001,2016,4327124,495277,36742,18673222,230,39
001,2016,7125754,799717,26409,30178625,241,39
001,2016,6541995,657114,9537,26915796,242,39
001,2016,9323400,829974,5547,37444489,251,39
001,2016,6388150,489257,1435,25491369,252,39
001,2016,4911990,326545,477,19002575,254,39
001,2016,10283455,634886,281,38722165,260,39
910,2016,28912815,2081591,76525,111742600,001,39
910,2016,689747,53095,27363,3166587,212,39
910,2016,1166918,117783,17696,4888170,220,39
910,2016,1885767,184910,13750,7928330,230,39
910,2016,3184150,294396,9715,13050062,241,39
910,2016,3258915,276318,4001,13015837,242,39
910,2016,5435743,415349,2759,21057336,251,39
910,2016,4120823,280204,818,15904720,252,39
910,2016,3421826,190821,282,12669781,254,39
910,2016,5748926,268715,141,20061777,260,39
9111,2016,10933318,1240551,91060,48376255,001,39
9111,2016,694538,79727,45929,3660369,212,39
9111,2016,1008827,119626,17906,4549582,220,39
9111,2016,1515418,179039,13221,6800912,230,39
9111,2016,414983,45418,67,1822117,254,39
9111,2016,2324210,281708,9348,10296896,241,39
9111,2016,1837697,200290,2923,7843376,242,39
9111,2016,1911757,206084,1401,8238900,251,39
9111,2016,856558,83341,248,3556438,252,39
9111,2016,369330,45318,17,1607665,260,39
920,2016,1315608,191120,30764,5789148,001,39
920,2016,193374,36466,22440,1007409,212,39
920,2016,164120,31720,4910,715780,220,39
920,2016,143566,26163,1979,626386,230,39
920,2016,164266,27331,902,705798,241,39
920,2016,154278,25664,360,681048,242,39
920,2016,155339,17708,120,635163,251,39
920,2016,176514,12425,36,786108,252,39
920,2016,138198,8652,13,519390,254,39
920,2016,25953,4991,4,112066,260,39
930,2016,4879675,532644,29357,20597954,001,39
930,2016,206714,23628,13690,1152713,212,39
930,2016,268053,35799,5396,1166062,220,39
930,2016,444410,58630,4347,1903421,230,39
930,2016,815269,117958,3854,3417216,241,39
930,2016,710304,87255,1277,2946884,242,39
930,2016,947155,87477,592,3816390,251,39
930,2016,511108,45834,140,2147314,252,39
930,2016,345435,26092,40,1519438,254,39
930,2016,631227,49971,21,2528516,260,39
932,2016,6833628,700730,23914,28953210,001,39
932,2016,624023,76754,2539,2646621,241,39
932,2016,150758,22594,10786,678027,212,39
932,2016,231135,35447,5311,971756,220,39
932,2016,317651,44890,3324,1328132,230,39
932,2016,567627,66282,957,2380081,242,39
932,2016,837805,100350,655,3549834,251,39
932,2016,660854,63008,181,2843023,252,39
910,2016,283359,21377,725,1093445,241,38
910,2016,236178,18374,269,898544,242,38
910,2016,366684,25589,168,1395439,251,38
910,2016,241101,14588,44,919386,252,38
910,2016,171059,7712,12,615769,254,38
910,2016,46081,3855,3,184219,260,38
9111,2016,1046723,109375,10302,4596449,001,38
9111,2016,89628,9454,5546,453023,212,38
9111,2016,117032,12991,1960,522840,220,38
9111,2016,186037,19688,1449,818105,230,38
9111,2016,273512,28621,977,1183734,241,38
9111,2016,161588,17407,252,697380,242,38
9111,2016,154249,14133,100,635594,251,38
9111,2016,56708,5959,17,249353,252,38
9111,2016,0,0,0,0,254,38
9111,2016,0,0,1,0,260,38
920,2016,79259,11291,3214,353340,001,38
920,2016,20674,3719,2585,100821,212,38
920,2016,15319,2786,431,64544,220,38
920,2016,0,0,0,0,252,38
920,2016,10805,1714,132,44426,230,38
920,2016,15303,1356,49,66627,241,38
920,2016,11835,1003,13,53781,242,38
920,2016,5323,713,4,23141,251,38
920,2016,0,0,0,0,254,38
920,2016,0,0,0,0,260,38
930,2016,294832,30299,2640,1158378,001,38
930,2016,23451,2323,1407,121931,212,38
930,2016,25655,3054,461,113848,220,38
930,2016,44555,5309,374,184827,230,38
930,2016,74490,8856,297,294971,241,38
930,2016,45889,4704,67,185043,242,38
930,2016,30888,3716,27,124163,251,38
930,2016,16673,1825,6,58002,252,38
930,2016,0,0,1,0,254,38
930,2016,0,0,0,0,260,38
932,2016,652518,67947,2676,2771049,001,38
932,2016,16349,2368,1271,70693,212,38
932,2016,24130,3274,498,99469,220,38
932,2016,39694,5086,375,157389,230,38
932,2016,78904,8832,287,328100,241,38
932,2016,77830,9505,132,324843,242,38
932,2016,132442,12761,78,533486,251,38
932,2016,64644,7521,22,272803,252,38
932,2016,47606,4712,7,214091,254,38
932,2016,170919,13888,6,770175,260,38
933,2016,48189,3635,9,195059,001,38
933,2016,0,0,0,0,241,38
933,2016,0,0,1,0,212,38
933,2016,0,0,0,0,220,38
933,2016,0,0,0,0,230,38
933,2016,0,0,1,0,242,38
933,2016,0,0,0,0,251,38
933,2016,22810,2642,6,93655,252,38
933,2016,0,0,1,0,254,38
933,2016,0,0,0,0,260,38
942,2016,91786,7741,424,389488,001,38
942,2016,4167,313,124,17186,212,38
942,2016,9612,725,106,38349,220,38
942,2016,17297,1554,103,66913,230,38
942,2016,22071,2159,74,92036,241,38
942,2016,5408,599,10,24459,242,38
942,2016,8159,634,4,33182,251,38
942,2016,0,0,1,0,252,38
942,2016,0,0,2,0,254,38
942,2016,0,0,0,0,260,38
932,2016,551478,53081,72,2304742,254,39
932,2016,2892297,238324,89,12250994,260,39
933,2016,737463,35681,36,2669541,001,39
933,2016,0,0,1,0,212,39
933,2016,340,22,3,1398,220,39
933,2016,0,0,0,0,230,39
933,2016,0,0,1,0,241,39
933,2016,0,0,0,0,242,39
933,2016,21631,1505,8,87949,251,39
933,2016,59532,4083,11,247889,252,39
933,2016,40070,2481,3,167107,254,39
933,2016,615722,27567,9,2161147,260,39
942,2016,82684,7861,545,338036,001,39
942,2016,5821,420,188,25732,212,39
942,2016,12971,1080,154,54886,220,39
942,2016,20312,1645,121,86041,230,39
942,2016,13675,1548,50,58013,241,39
942,2016,13174,1305,19,48570,242,39
942,2016,13970,1501,12,58917,251,39
942,2016,0,0,1,0,252,39
001,2016,14238782,1360379,93232,57193626,001,40
001,2016,772904,87031,50072,3632440,212,40
001,2016,985037,118970,17924,4102441,220,40
001,2016,1359243,158946,11779,5650217,230,40
001,2016,2288599,266956,8822,9419947,241,40
001,2016,1713853,185538,2696,6881354,242,40
001,2016,2301890,209549,1395,9267365,251,40
001,2016,1544472,126982,361,5888421,252,40
001,2016,1162816,80960,118,4408277,254,40
001,2016,2109968,125447,65,7943164,260,40
910,2016,7343972,569880,23271,28324135,001,40
910,2016,1061444,100176,3290,4260760,241,40
942,2016,0,0,0,0,254,39
942,2016,0,0,0,0,260,39
910,2016,214736,16586,8591,985249,212,40
910,2016,348174,35649,5329,1418328,220,40
910,2016,552433,54684,4057,2247974,230,40
910,2016,788181,71418,1025,3095805,242,40
910,2016,1316543,101888,660,5212614,251,40
910,2016,975581,79345,223,3709216,252,40
910,2016,721967,41805,62,2563829,254,40
910,2016,1364913,68329,34,4830360,260,40
9111,2016,3158107,365725,39315,13578861,001,40
9111,2016,340854,39004,23807,1624270,212,40
9111,2016,398133,47411,7138,1687301,220,40
9111,2016,472566,57404,4306,2014077,230,40
9111,2016,688505,89044,2950,2928858,241,40
9111,2016,402692,48791,724,1680849,242,40
9111,2016,441467,45428,319,1843948,251,40
9111,2016,166630,16654,49,694819,252,40
9111,2016,140361,11709,17,602116,254,40
9111,2016,106899,10280,5,502623,260,40
920,2016,355964,52820,9893,1492482,001,40
920,2016,66449,12303,7316,306809,212,40
920,2016,56846,10371,1613,229926,220,40
920,2016,46063,7931,609,189164,230,40
920,2016,48555,6856,225,193481,241,40
920,2016,43295,6894,99,176567,242,40
920,2016,33100,3009,21,135147,251,40
920,2016,30735,2717,7,149741,252,40
930,2016,96005,10250,6032,480171,212,40
920,2016,0,0,2,0,254,40
920,2016,0,0,1,0,260,40
930,2016,1750519,190775,12427,7049877,001,40
930,2016,115026,14359,2158,489051,220,40
930,2016,191505,25155,1810,801407,230,40
930,2016,334233,48554,1622,1398274,241,40
930,2016,323973,36956,541,1280102,242,40
930,2016,296876,31057,212,1171943,251,40
930,2016,237810,12843,37,786792,252,40
930,2016,109263,9003,13,434401,254,40
930,2016,0,0,2,0,260,40
932,2016,1185628,141550,7949,4906113,001,40
932,2016,52105,8623,4216,223184,212,40
932,2016,62002,10752,1620,258696,220,40
932,2016,89194,13008,943,367958,230,40
932,2016,145056,21006,693,594510,241,40
932,2016,139024,19223,276,582663,242,40
932,2016,166446,22268,144,711203,251,40
932,2016,76339,10035,30,313940,252,40
932,2016,80116,8462,13,366231,254,40
932,2016,375346,28173,14,1487728,260,40
933,2016,399195,35263,134,1659481,001,40
933,2016,165,25,9,900,212,40
933,2016,321,54,9,1316,220,40
933,2016,708,104,8,2758,230,40
933,2016,4152,561,17,17838,241,40
933,2016,13455,1802,25,53545,242,40
933,2016,43157,5133,34,174068,251,40
001,2016,17670251,1551192,114551,74062716,001,41
001,2016,901076,105116,62359,4475212,212,41
001,2016,1206302,146157,22018,5225739,220,41
001,2016,1760049,203965,15097,7578466,230,41
001,2016,2779300,298813,9970,11945217,241,41
001,2016,2122317,198474,2909,8989771,242,41
001,2016,2777092,237319,1595,11463199,251,41
001,2016,1834841,137848,412,7414421,252,41
001,2016,1403029,87988,125,5458014,254,41
001,2016,2886245,135512,66,11512677,260,41
910,2016,9251964,618681,24922,37248972,001,41
910,2016,238870,17899,9739,1109222,212,41
910,2016,393554,34799,5207,1633874,220,41
910,2016,649876,58141,4260,2705748,230,41
910,2016,1178043,100758,3323,4964843,241,41
910,2016,1069815,86444,1247,4409803,242,41
910,2016,1587804,119972,795,6425158,251,41
910,2016,1224796,83090,248,4830473,252,41
910,2016,936296,48705,70,3570707,254,41
910,2016,1972910,68873,33,7599144,260,41
9111,2016,4045397,452979,49893,18153655,001,41
9111,2016,410506,47115,28552,2110279,212,41
9111,2016,515745,64357,9645,2315365,220,41
9111,2016,706373,88314,6552,3157104,230,41
9111,2016,959436,112896,3856,4251978,241,41
9111,2016,566866,56944,851,2511509,242,41
9111,2016,543358,53094,367,2340723,251,41
9111,2016,215847,19397,56,942478,252,41
9111,2016,106692,9496,13,442805,254,41
9111,2016,0,0,1,0,260,41
920,2016,375031,63299,15464,1677498,001,41
920,2016,93140,18820,11976,469621,212,41
920,2016,75195,14656,2315,324651,220,41
920,2016,27969,3266,21,116559,251,41
933,2016,40067,4275,12,164286,252,40
933,2016,91546,8214,11,372752,254,40
933,2016,205624,15095,9,872018,260,40
920,2016,59161,10408,799,258615,230,41
920,2016,52590,8109,285,228254,241,41
920,2016,32455,3870,57,136954,242,41
920,2016,30923,3593,10,128630,252,41
920,2016,0,0,1,0,254,41
942,2016,45397,4366,243,182677,001,40
942,2016,2590,240,101,11857,212,40
942,2016,4535,374,57,17823,220,40
942,2016,6774,660,46,26879,230,40
942,2016,6654,759,25,26226,241,40
942,2016,3233,454,6,11823,242,40
942,2016,4301,766,5,18442,251,40
942,2016,17310,1113,3,69627,252,40
942,2016,0,0,0,0,254,40
942,2016,0,0,0,0,260,40
001,2016,64796901,5354964,301484,261082307,001,42
001,2016,2507868,276163,153420,12444655,212,42
001,2016,3455153,394593,59555,14942247,220,42
001,2016,5180457,551506,40751,22236818,230,42
001,2016,8812420,889890,29425,37161457,241,42
001,2016,7608311,691747,10031,31014043,242,42
001,2016,10696873,895872,5913,42919410,251,42
001,2016,7305677,526672,1535,28941065,252,42
001,2016,6097832,370309,535,22207359,254,42
001,2016,13132310,758212,319,49215253,260,42
910,2016,33484196,2150689,75806,126014964,001,42
910,2016,772865,54302,28153,3636816,212,42
910,2016,1186521,110019,16434,4888648,220,42
910,2016,1957000,176938,13027,7980067,230,42
910,2016,3696334,305463,10084,14808813,241,42
910,2016,3696675,277395,3968,14298922,242,42
910,2016,6086258,444776,2900,23488589,251,42
910,2016,4443391,279466,802,16945484,252,42
910,2016,4322624,206426,299,14931710,254,42
910,2016,7322528,295904,139,25035915,260,42
9111,2016,13480734,1420052,119076,60146950,001,42
9111,2016,992210,111680,62929,5120431,212,42
9111,2016,1366013,156838,23651,6203930,220,42
9111,2016,1964473,219637,16229,8927952,230,42
9111,2016,3061897,336482,11207,13749682,241,42
9111,2016,2192835,224110,3309,9602097,242,42
9111,2016,2071437,203697,1401,8974523,251,42
9111,2016,989073,90290,267,4253275,252,42
9111,2016,447245,45337,66,1765758,254,42
920,2016,175230,30776,2369,763573,230,42
9111,2016,395551,31981,17,1549302,260,42
920,2016,1475880,212882,42805,6392394,001,42
920,2016,289031,54015,32954,1447743,212,42
920,2016,217247,39881,6223,965062,220,42
920,2016,165135,24584,844,679713,241,42
920,2016,119785,16863,242,500814,242,42
920,2016,198987,18805,133,764797,251,42
920,2016,100203,8197,23,422730,252,42
920,2016,57225,6749,10,238313,254,42
920,2016,153037,13012,7,609649,260,42
930,2016,5518070,526053,30214,22536634,001,42
930,2016,227060,25678,14782,1214109,212,42
930,2016,305758,37328,5609,1308715,220,42
930,2016,526330,56507,4122,2237836,230,42
930,2016,924683,112217,3627,3874498,241,42
930,2016,789058,85273,1243,3203097,242,42
930,2016,1077593,96957,640,4338193,251,42
930,2016,707937,45110,136,2859659,252,42
930,2016,345967,24698,35,1453666,254,42
930,2016,613684,42285,20,2046861,260,42
932,2016,10210932,1009016,32579,43448833,001,42
932,2016,214333,29618,14224,967448,212,42
932,2016,347115,48414,7290,1446977,220,42
932,2016,526228,65680,4849,2206225,230,42
932,2016,944834,109507,3606,3970911,241,42
932,2016,791209,86812,1249,3345899,242,42
932,2016,4301998,357268,129,18507692,260,42
932,2016,1211467,127781,814,5155192,251,42
932,2016,1022071,100315,298,4262466,252,42
932,2016,851677,83621,120,3586023,254,42
933,2016,366482,19115,91,1549061,001,42
933,2016,0,0,23,0,212,42
933,2016,0,0,38,0,220,42
933,2016,0,0,16,0,230,42
933,2016,1713,109,5,7083,241,42
933,2016,0,0,1,0,242,42
933,2016,0,0,0,0,251,42
933,2016,0,0,0,0,252,42
933,2016,0,0,1,0,254,42
933,2016,345512,17762,7,1465834,260,42
942,2016,260607,17157,913,993471,001,42
942,2016,11289,798,355,53575,212,42
942,2016,29407,1882,310,115433,220,42
942,2016,28585,1784,139,109723,230,42
942,2016,17824,1528,52,70757,241,42
942,2016,18299,1219,19,61413,242,42
942,2016,51131,3856,25,198116,251,42
942,2016,43002,3294,9,197451,252,42
942,2016,61070,2796,4,187003,254,42
942,2016,0,0,0,0,260,42
920,2016,0,0,0,0,260,41
930,2016,1399103,172462,13869,6051309,001,41
930,2016,94648,12345,7401,497346,212,41
930,2016,116253,16899,2564,514756,220,41
930,2016,182260,25418,1869,784969,230,41
930,2016,314577,43335,1404,1360380,241,41
930,2016,235447,26015,387,999641,242,41
930,2016,282375,28666,197,1176239,251,41
930,2016,105917,11167,36,446594,252,41
930,2016,45800,6003,9,192082,254,41
930,2016,0,0,2,0,260,41
932,2016,2221553,216844,10077,9420010,001,41
932,2016,62090,8746,4576,280152,212,41
932,2016,101184,15006,2224,419027,220,41
932,2016,157535,21263,1587,652300,230,41
932,2016,260424,31830,1043,1083399,241,41
932,2016,204716,23670,346,876118,242,41
932,2016,299086,28913,193,1248188,251,41
932,2016,238614,18727,56,981869,252,41
932,2016,237010,17839,25,996610,254,41
932,2016,660894,50850,27,2882347,260,41
933,2016,299952,18467,23,1188650,001,41
933,2016,0,0,0,0,241,41
933,2016,0,0,0,0,212,41
933,2016,0,0,1,0,220,41
933,2016,0,0,1,0,230,41
933,2016,0,0,0,0,242,41
933,2016,21721,1867,11,92389,251,41
933,2016,0,0,2,0,252,41
933,2016,62561,4006,5,201176,254,41
933,2016,210041,11809,3,870470,260,41
942,2016,77251,8460,303,322622,001,41
942,2016,1822,191,115,8592,212,41
942,2016,4297,433,62,17761,220,41
942,2016,4584,410,29,18570,230,41
942,2016,14230,1885,59,56363,241,41
942,2016,13018,1531,21,55746,242,41
942,2016,14779,1541,11,63943,251,41
942,2016,13449,1107,4,61227,252,41
942,2016,0,0,2,0,254,41
942,2016,0,0,0,0,260,41
001,2016,4894286,435148,28685,20150835,001,44
001,2016,248272,26521,15775,1278352,212,44
001,2016,326739,34609,5174,1439127,220,44
001,2016,459545,50062,3726,1999384,230,44
001,2016,721268,75756,2542,3096491,241,44
001,2016,582909,55030,803,2454733,242,44
001,2016,809522,73458,499,3239508,251,44
001,2016,496214,33321,102,1886974,252,44
001,2016,454518,27210,37,1743473,254,44
001,2016,795299,59181,27,3012793,260,44
910,2016,2208012,154068,6815,8306064,001,44
910,2016,77732,5473,3109,353122,212,44
910,2016,107200,9071,1353,440626,220,44
910,2016,147125,13747,1027,593980,230,44
910,2016,252646,22222,739,1020638,241,44
910,2016,249640,19601,282,998870,242,44
910,2016,382820,32036,216,1491444,251,44
910,2016,334049,18405,56,1187150,252,44
910,2016,300166,15872,22,1079843,254,44
910,2016,356634,17641,11,1140391,260,44
9111,2016,1304282,142418,13722,5941303,001,44
9111,2016,114340,13114,7699,630354,212,44
9111,2016,198089,20597,297,884540,242,44
9111,2016,150308,16964,2547,705323,220,44
9111,2016,218796,24396,1813,1005296,230,44
9111,2016,301910,35089,1198,1367084,241,44
9111,2016,198078,19577,138,837861,251,44
9111,2016,89776,7942,25,387162,252,44
9111,2016,9521,1943,3,40079,254,44
9111,2016,0,0,2,0,260,44
920,2016,102411,12197,3234,443092,001,44
920,2016,22485,3985,2713,116131,212,44
920,2016,12352,2106,330,52959,220,44
920,2016,10107,1427,111,39909,230,44
920,2016,13387,1701,56,54430,241,44
920,2016,13022,934,14,54495,242,44
920,2016,15056,1143,7,58940,251,44
920,2016,16002,901,3,66228,252,44
920,2016,0,0,0,0,254,44
920,2016,0,0,0,0,260,44
930,2016,364764,36134,2517,1540926,001,44
930,2016,17463,2038,1331,105785,212,44
930,2016,26608,2780,402,112250,220,44
930,2016,40655,4539,335,170878,230,44
930,2016,72944,8640,291,316885,241,44
930,2016,56954,6398,97,236719,242,44
930,2016,104814,7614,52,395978,251,44
930,2016,20909,2355,7,94860,252,44
930,2016,0,0,2,0,254,44
932,2016,30122,3674,540,127426,220,44
930,2016,0,0,0,0,260,44
932,2016,857651,87080,2369,3688057,001,44
932,2016,16007,1892,912,71696,212,44
932,2016,42595,5885,435,188204,230,44
932,2016,77685,7965,254,325147,241,44
932,2016,64801,7386,111,278496,242,44
932,2016,107803,12951,85,451061,251,44
932,2016,28733,3415,10,121940,252,44
932,2016,103938,6731,9,452701,254,44
932,2016,385967,37181,13,1671386,260,44
001,2016,16558421,1716496,105959,69050740,001,45
